,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
666,trigramString_500000000000,3,64,56,34.442,2024-10-30 02:59:01.332100,2024-10-30 03:00:45.305900,8174.299698498908,1003.845904825683,9396.983236065576,1100.6560524590163,8989.422056876685,1032.082197885405,4950.547232401157,272.8350048216008,31.95679845708775,2204.288,1928.752,1.81891991163538e-05,1.2463145624577203e-05,10021.50425476209,0.1997649345972596,0.022935159953009,0.2227000945502686,0.0400942333417892,0.0240383170496945,0.0641325503914838,0.2868326449417525,suffixArray,80,False,False,True,False,22.32202302165829,-0.0,2.8515435235664888,-2.9437006524249467
668,trigramString_500000000000,3,32,56,40.303,2024-10-30 03:04:39.519100,2024-10-30 03:06:41.043400,9337.13731360273,1117.8045151578592,10767.885081286064,1231.088859274526,9814.053236163842,1150.8457821918869,2628.7440395713106,267.17328936521017,30.54583676834295,1289.696,2256.968,1.81891991163538e-05,1.2463145624577203e-05,10964.899018355727,0.218090071914752,0.0255743507153752,0.2436644226301273,0.023458537343565,0.0281289208540107,0.0515874581975757,0.2952518808277031,suffixArray,80,False,False,False,True,20.04198543577992,-2.935243262725664,-0.0,-5.965348690225725
698,trigramString_500000000000,3,48,56,35.295,2024-10-30 03:01:47.188500,2024-10-30 03:03:33.716400,8367.668551765524,1020.082007970132,9620.633404515524,1119.289782220132,8994.150978140524,1049.0176087930486,3774.6165192850426,272.57779868297274,31.71241768579492,1694.16,1976.52,1.81891991163538e-05,1.2463145624577203e-05,10043.168586933572,0.1998700217364561,0.0233115024176233,0.2231815241540794,0.0308154135749619,0.0246336565898893,0.0554490701648512,0.2786305943189306,suffixArray,80,True,False,False,False,24.54324403917577,2.8595248021672943,5.6295277314328045,-0.0
718,trigramString_500000000000,3,96,192,33.259,2024-10-27 22:01:17.829000,2024-10-27 22:02:58.193400,8160.010563230693,987.6708319343928,9340.697857114026,1081.1557834510595,9340.697857114026,1081.1557834510595,7412.118446014126,280.84722502522703,32.507164480322906,3192.864,6385.728,1.81891991163538e-05,1.2463145624577203e-05,10421.853640565085,0.2335174464278506,0.0270288945862764,0.2605463410141271,0.0580756390474378,0.0795862579829401,0.1376618970303779,0.3982082380445051,suffixArray,90,False,True,False,False,-0.0,-26.547824599566837,-22.258548756606586,-29.909133264719856
744,trigramString_500000000000,3,64,56,34.442,2024-10-30 02:59:01.332100,2024-10-30 03:00:45.305900,8174.299698498908,1003.845904825683,9396.983236065576,1100.6560524590163,8989.422056876685,1032.082197885405,4950.547232401157,272.8350048216008,31.95679845708775,2204.288,1928.752,1.81891991163538e-05,1.2463145624577203e-05,10021.50425476209,0.2247355514219171,0.0258020549471351,0.2505376063690522,0.0400942333417892,0.0240383170496945,0.0641325503914838,0.314670156760536,suffixArray,90,False,False,True,False,20.97849147827841,-0.0,3.3894504757649817,-2.656156813275258
746,trigramString_500000000000,3,32,56,40.303,2024-10-30 03:04:39.519100,2024-10-30 03:06:41.043400,9337.13731360273,1117.8045151578592,10767.885081286064,1231.088859274526,9814.053236163842,1150.8457821918869,2628.7440395713106,267.17328936521017,30.54583676834295,1289.696,2256.968,1.81891991163538e-05,1.2463145624577203e-05,10964.899018355727,0.245351330904096,0.0287711445547971,0.2741224754588932,0.023458537343565,0.0281289208540107,0.0515874581975757,0.325709933656469,suffixArray,90,False,False,False,True,18.20612871899789,-3.508364761878028,-0.0,-6.2577092448104565
776,trigramString_500000000000,3,48,56,35.295,2024-10-30 03:01:47.188500,2024-10-30 03:03:33.716400,8367.668551765524,1020.082007970132,9620.633404515524,1119.289782220132,8994.150978140524,1049.0176087930486,3774.6165192850426,272.57779868297274,31.71241768579492,1694.16,1976.52,1.81891991163538e-05,1.2463145624577203e-05,10043.168586933572,0.2248537744535131,0.0262254402198262,0.2510792146733393,0.0308154135749619,0.0246336565898893,0.0554490701648512,0.3065282848381906,suffixArray,90,True,False,False,False,23.02311816966178,2.587430599127757,5.889181396140515,-0.0
796,trigramString_500000000000,3,96,192,33.259,2024-10-27 22:01:17.829000,2024-10-27 22:02:58.193400,8160.010563230693,987.6708319343928,9340.697857114026,1081.1557834510595,9340.697857114026,1081.1557834510595,7412.118446014126,280.84722502522703,32.507164480322906,3192.864,6385.728,1.81891991163538e-05,1.2463145624577203e-05,10421.853640565085,0.2594638293642785,0.0300321050958627,0.2894959344601413,0.0580756390474378,0.0795862579829401,0.1376618970303779,0.4271578314905193,suffixArray,100,False,True,False,False,-0.0,-24.714822667275843,-19.93156254885005,-27.728664328167852
822,trigramString_500000000000,3,64,56,34.442,2024-10-30 02:59:01.332100,2024-10-30 03:00:45.305900,8174.299698498908,1003.845904825683,9396.983236065576,1100.6560524590163,8989.422056876685,1032.082197885405,4950.547232401157,272.8350048216008,31.95679845708775,2204.288,1928.752,1.81891991163538e-05,1.2463145624577203e-05,10021.50425476209,0.2497061682465746,0.0286689499412612,0.2783751181878358,0.0400942333417892,0.0240383170496945,0.0641325503914838,0.3425076685793196,suffixArray,100,False,False,True,False,19.817069165236294,-0.0,3.8353581524041926,-2.4165865744223303
824,trigramString_500000000000,3,32,56,40.303,2024-10-30 03:04:39.519100,2024-10-30 03:06:41.043400,9337.13731360273,1117.8045151578592,10767.885081286064,1231.088859274526,9814.053236163842,1150.8457821918869,2628.7440395713106,267.17328936521017,30.54583676834295,1289.696,2256.968,1.81891991163538e-05,1.2463145624577203e-05,10964.899018355727,0.27261258989344,0.031967938394219,0.3045805282876591,0.023458537343565,0.0281289208540107,0.0515874581975757,0.3561679864852349,suffixArray,100,False,False,False,True,16.619113538799766,-3.988324688488485,-0.0,-6.501292581877199
