,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds
28,3Dplummer_50000000,10,80,96,4.839,2024-10-27 23:09:12.395200,2024-10-27 23:10:00.792900,1427.2066353249998,130.06433565,1598.9900868749999,143.6658775,1570.3595116166664,136.865106575,8210.194625,330.43812499999996,29.689166666666665,387.12,464.54400000000004
29,3Dplummer_50000000,10,16,64,13.086,2024-10-28 03:32:38.430300,2024-10-28 03:34:49.305200,2538.8710605486613,241.5009046684774,3003.4212252486614,278.2832515684774,2616.2960879986613,253.7616869684774,1634.413565416987,229.514078041316,21.26572302983932,209.376,837.504
30,3Dplummer_50000000,2,32,56,7.702,2024-11-06 09:55:04.093600,2024-11-06 09:55:19.498100,2174.071215519913,172.8816043190476,2447.4905467532462,194.53051428571428,2265.2109925976906,179.19586972599205,3228.061493506493,317.7733766233766,25.257142857142856,246.464,431.312
31,3Dplummer_50000000,10,80,80,4.84,2024-10-28 00:21:14.326100,2024-10-28 00:22:02.730500,1423.002304383922,129.81158912127512,1594.8212557172553,143.4159417879418,1566.1847638283664,135.4800693990529,7989.304345114345,329.50852390852384,29.63139293139293,387.2,387.2
32,3Dplummer_50000000,10,80,64,4.824,2024-10-28 02:04:49.682600,2024-10-28 02:05:37.926700,1416.7163802,129.3827754,1587.967335,142.942155,1559.4255092,133.90256860000002,7991.523,329.180625,29.631458333333335,385.91999999999996,308.736
33,3Dplummer_50000000,2,16,24,6687.09,2024-11-07 19:54:33.641500,2024-11-07 23:37:28.365900,538821.6506699943,82872.66369395675,776211.8968004943,101668.84771745675,578386.6916917443,85222.18669689425,221.34400898674457,116.07618512693777,15.203750468059612,106993.44,160490.16
34,3Dplummer_50000000,2,32,32,2978.957,2024-10-30 13:19:46.264600,2024-10-30 14:59:05.887700,267083.27923698997,37155.68565877939,372835.60729630664,45528.987643662724,302334.0552567622,38551.235989593275,347.76728076218643,125.15642464671583,15.28353300959454,95326.624,95326.624
35,3Dplummer_50000000,10,96,64,4.582,2024-10-28 01:43:56.462500,2024-10-28 01:44:42.290400,1367.5596119203415,128.68218725382332,1530.2196191536748,141.56134922048997,1530.2196191536748,132.9752412427122,9598.250890868596,333.9632516703786,30.89510022271715,439.87199999999996,293.248
36,3Dplummer_50000000,10,64,80,5.117,2024-10-28 00:33:25.630900,2024-10-28 00:34:16.806600,1497.3486853499999,131.91810111666666,1679.0010766666667,146.30105,1618.450279561111,137.9109964847222,6424.838529411765,328.1221568627451,28.591176470588234,327.488,409.36
37,3Dplummer_50000000,10,48,80,5.507,2024-10-28 00:45:55.764300,2024-10-28 00:46:50.841200,1608.6600913618395,136.4518406312386,1804.1573981785061,151.93100801457194,1706.408744770173,142.9014937076275,4809.689653916212,327.61165755919853,27.588706739526412,264.336,440.55999999999995
38,3Dplummer_50000000,2,32,40,560.876,2024-11-06 12:02:21.597400,2024-11-06 12:21:03.526200,57953.70185508013,7857.6670378791805,77864.6783319468,9434.186646612514,64590.69401403569,8186.108623031958,465.51435597607787,138.82690350798893,16.820449879496564,17948.032,22435.04
39,3Dplummer_50000000,2,64,56,5.585,2024-11-06 09:53:31.440800,2024-11-06 09:53:42.612800,1616.4149020476195,140.04828980952382,1814.6811919642862,155.74670089285715,1748.5924286587306,144.62699304216272,7224.908214285715,324.9205357142858,27.886607142857144,357.44,312.76
40,3Dplummer_50000000,10,96,32,3566.418,2024-10-28 09:14:12.268200,2024-10-28 19:09:10.060000,363610.53911808913,48194.13712772906,490217.60539418913,58218.68428242906,490217.60539418913,49864.89498684573,459.6265650779231,137.45377165385244,16.32413370570389,342376.128,114125.376
41,3Dplummer_50000000,10,16,48,13.103,2024-10-28 06:58:19.128600,2024-10-28 07:00:30.165200,2559.8381773625383,242.9720124123853,3024.991838379205,279.80214319571866,2637.363787531983,252.17954510821863,1634.624044342509,230.8625382262997,21.354051987767583,209.648,628.944
42,3Dplummer_50000000,10,80,192,4.831,2024-10-27 22:06:14.968200,2024-10-27 22:07:03.279500,1421.8076244249999,129.66512697500002,1593.3070777083333,143.24418229166668,1564.7238354944443,143.24418229166668,8476.601020833332,329.8089583333333,29.651041666666668,386.48,927.5520000000001
43,3Dplummer_50000000,10,32,192,7.218,2024-10-27 22:32:35.103600,2024-10-27 22:33:47.289200,2068.4227214,161.16703280000002,2324.6601575,181.4555075,2153.8352001,181.4555075,3214.942388888888,322.06430555555556,25.139305555555556,230.976,1385.856
44,3Dplummer_50000000,2,16,88,13.097,2024-11-06 09:44:14.168700,2024-11-06 09:44:40.364100,2649.801928104789,251.15012185613028,3114.742590421456,287.9633877394636,2727.2920384909003,268.0228687193247,1654.4114559386983,237.82107279693489,21.986973180076628,209.552,1152.536
45,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848
46,3Dplummer_50000000,10,32,96,7.264,2024-10-27 23:36:36.993800,2024-10-27 23:37:49.645700,2074.4454633694286,162.20962220847147,2332.315889502762,182.62739447513815,2160.4022720805397,172.4185083418048,3215.0704834254134,321.0787292817679,25.1414364640884,232.448,697.344
47,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.20000000000005,219.60000000000002
48,3Dplummer_50000000,2,16,32,3400.719,2024-10-30 16:01:08.512100,2024-10-30 17:55:18.389900,263458.0109140383,39842.35911067247,384182.7985915883,49401.15675452247,283578.8088602966,41435.49205131414,232.66660077202016,112.97105070768512,14.526680021055096,54411.504,108823.008
49,3Dplummer_50000000,2,48,24,6848.569,2024-11-07 08:39:55.077200,2024-11-07 12:29:03.843700,679908.147169021,94000.03543926867,923030.8628124044,113250.10732728534,801469.5049907126,96406.29442527075,378.01853233921406,134.77718671045065,16.536316904638813,328731.31200000003,164365.65600000002
50,3Dplummer_50000000,2,16,40,619.008,2024-11-06 12:32:40.605700,2024-11-06 12:53:19.307500,53464.76797506235,8183.30875592031,75439.41785666236,9923.22675912031,57127.20962199569,8545.791673253643,313.76361578266494,121.87147477360931,16.03085381630013,9904.128,24760.32
51,3Dplummer_50000000,2,64,40,552.646,2024-11-06 11:05:58.834100,2024-11-06 11:24:24.223300,61961.47183919679,8048.398438753412,81580.28509923012,9601.785026320078,75040.68067921902,8372.020644496468,567.8790571506204,147.6176161579567,17.374205235033056,35369.344,22105.839999999997
52,3Dplummer_50000000,10,32,64,7.207,2024-10-28 03:06:52.580800,2024-10-28 03:08:04.662000,2054.1900178449,161.2866740468938,2310.0369563282334,181.54422976356048,2139.472330672678,168.03919261911602,3226.6379554937407,320.526842837274,25.189986091794157,230.624,461.248
53,3Dplummer_50000000,10,96,80,4.595,2024-10-28 00:08:42.274400,2024-10-28 00:09:28.232500,1359.5372790998165,128.1215106034798,1522.6587835164833,141.03721318681315,1522.6587835164833,133.50305334653535,9563.915582417581,331.372967032967,30.69362637362637,441.12,367.59999999999997
