,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
2409,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1093295069449437,0.012194947437076,0.1215244543820198,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1285649150767417,removeDuplicates,300,True,False,False,False,1.6101213398498544,1.6101213398498544,3.519670780541331,-0.0
2487,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1129738238431085,0.0126014456849786,0.1255752695280871,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1326157302228091,removeDuplicates,310,True,False,False,False,1.5526285049682262,1.5526285049682262,3.5460870119417676,-0.0
2565,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1166181407412733,0.0130079439328811,0.1296260846741545,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1366665453688764,removeDuplicates,320,True,False,False,False,1.4984824935420238,1.4984824935420238,3.570924080676796,-0.0
2643,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1202624576394381,0.0134144421807836,0.1336768998202218,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1407173605149437,removeDuplicates,330,True,False,False,False,1.4473993287797162,1.4473993287797162,3.594319480601903,-0.0
2721,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1239067745376029,0.0138209404286862,0.1377277149662891,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.144768175661011,removeDuplicates,340,True,False,False,False,1.3991262773329178,1.3991262773329178,3.616395194080879,-0.0
2799,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1275510914357677,0.0142274386765887,0.1417785301123565,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1488189908070784,removeDuplicates,350,True,False,False,False,1.3534376675183704,1.3534376675183704,3.637259819411931,-0.0
2877,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1311954083339325,0.0146339369244912,0.1458293452584238,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1528698059531457,removeDuplicates,360,True,False,False,False,1.310131361682802,1.310131361682802,3.6570103574669,-0.0
2955,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1348397252320973,0.0150404351723938,0.1498801604044911,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1569206210992131,removeDuplicates,370,True,False,False,False,1.2690257663613673,1.2690257663613673,3.675733719573288,-0.0
3033,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1384840421302621,0.0154469334202963,0.1539309755505584,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1609714362452804,removeDuplicates,380,True,False,False,False,1.2299572869498472,1.2299572869498472,3.6935080060963013,-0.0
3111,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1421283590284269,0.0158534316681989,0.1579817906966258,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1650222513913477,removeDuplicates,390,True,False,False,False,1.1927781516507465,1.1927781516507465,3.7104035953951278,-0.0
3189,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1457726759265917,0.0162599299161014,0.1620326058426931,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.169073066537415,removeDuplicates,400,True,False,False,False,1.1573545436671968,1.1573545436671968,3.7264840751725723,-0.0
