,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
2351,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0545009022366522,0.0049830227272727,0.0594839249639249,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0691279978488818,wordCounts,300,False,True,False,False,-0.0,-16.594113716517324,9.098618225494606,-16.594113716517324
2399,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0515806113333333,0.0045341613777777,0.0561147727111111,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.0592894406461694,wordCounts,300,True,False,True,False,14.23237690786316,-0.0,22.03604549409784,-0.0
2412,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0671193155859335,0.0067876615716831,0.0739069771576166,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0760472464768074,wordCounts,300,False,False,False,True,-10.009328843938922,-28.26440197107964,-0.0,-28.26440197107964
2429,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0563175989778739,0.0051491234848484,0.0614667224627224,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0711107953476793,wordCounts,310,False,True,False,False,-0.0,-16.270230816697744,9.425475052239811,-16.270230816697744
2477,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0532999650444444,0.0046853000903703,0.0579852651348148,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.0611599330698731,wordCounts,310,True,False,True,False,13.993462215060081,-0.0,22.0999869772748,-0.0
2490,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0693566261054646,0.0070139169574059,0.0763705430628705,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0785108123820613,wordCounts,310,False,False,False,True,-10.406320163065777,-28.369683289818877,-0.0,-28.369683289818877
2507,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0581342957190957,0.0053152242424242,0.0634495199615199,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0730935928464768,wordCounts,320,False,True,False,False,-0.0,-15.965571030335973,9.732443283325507,-15.965571030335973
2555,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0550193187555555,0.0048364388029629,0.0598557575585185,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.0630304254935768,wordCounts,320,True,False,True,False,13.76750951897565,-0.0,22.16003774684041,-0.0
2568,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0715939366249957,0.0072401723431286,0.0788341089681244,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0809743782873152,wordCounts,320,False,False,False,True,-10.781773249798949,-28.468715946661337,-0.0,-28.468715946661337
2585,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0599509924603174,0.0054813249999999,0.0654323174603174,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0750763903452743,wordCounts,330,False,True,False,False,-0.0,-15.678472284418152,10.0212845944489,-15.678472284418152
