grid_ci,n_workloads,num_samples,adjusted_deviation_from_shapley (%),baseline_deviation_from_shapley (%),worst_case_baseline_deviation (%),worst_case_adjusted_deviation (%)
504.0,7.0,4.0,0.8358322303440131,12.173619765387771,32.93366849657056,3.2350457238560124
527.0,95.0,6.0,1.1544767656471708,8.824349650481492,28.218318934547916,4.398916268452714
539.0,7.0,2.0,3.368187024860067,17.338566771778723,31.908956016419577,5.65357742548964
511.0,76.0,10.0,1.8038079445233535,9.183275406252301,31.93018883324233,6.007638675597395
505.0,56.0,10.0,1.7627005846176818,10.606049029621227,31.549565423342834,6.7972141730724775
525.0,44.0,3.0,2.180689234229237,8.806893253663604,32.51251043788239,8.310650438643517
539.0,80.0,13.0,1.7436809274183827,10.507140585802201,36.75648756534459,6.099487188772241
521.0,99.0,14.0,1.4636180844910147,8.735240005946354,29.738574073811915,4.203880975720662
546.0,17.0,8.0,1.1499013185197777,11.590015586406095,32.97650442669029,2.796269529484973
540.0,75.0,5.0,2.242316348351031,10.879730664759466,33.44700864973804,5.992602727001655
510.0,32.0,2.0,2.0021011891634197,10.632382189769256,28.91001622003596,5.85209341950135
518.0,5.0,8.0,1.4807277397419685,16.27511437468376,44.197423842337194,2.3620231624424184
549.0,78.0,1.0,2.7887697989956806,11.433954453792703,37.7670059140264,11.583808434679579
524.0,44.0,14.0,1.4984936101378787,9.579347617410333,34.327118708549946,5.807597729680443
528.0,30.0,15.0,1.6542721277405514,11.827097632282971,27.867547355586908,4.1443784820502625
524.0,79.0,2.0,1.891243660836508,10.293017499299584,32.61298982973121,8.08578999224175
528.0,51.0,8.0,1.7274285157601768,11.565479935541298,26.932552168372364,5.615268617706624
531.0,95.0,14.0,1.1147067469748737,9.760622528637455,33.33050441038046,4.179689193779111
535.0,85.0,15.0,1.4495481423627117,10.767643817134788,32.58335998830454,4.235999131055655
508.0,55.0,1.0,3.1859690643579834,11.073696466282614,33.156220385073624,9.351968559784526
534.0,75.0,7.0,1.3024879698280025,10.354752077649179,37.58342840391909,2.9512094672445923
542.0,14.0,15.0,2.342543435889564,8.80316175075323,25.504070747688136,4.9210953036989995
535.0,83.0,11.0,0.9847319782467784,12.19116222947081,37.317563623018145,2.4947324097704104
515.0,93.0,9.0,1.5717059879714357,9.503185659598023,37.19432413343745,4.129993734527406
545.0,93.0,15.0,1.4723226473276398,9.50333628051717,33.663462077342466,4.167260332698153
506.0,98.0,12.0,1.7633590361047309,11.92996132765783,36.29577862357428,4.674301750133906
532.0,31.0,2.0,4.125926393556789,10.789200851577851,53.839585916047916,16.99027012037972
527.0,48.0,9.0,1.288405617247692,10.72440288763003,26.99587376287722,5.465828429166128
531.0,37.0,3.0,1.4586918836139746,10.912668063340234,29.486664707622705,3.0314144071759723
541.0,99.0,12.0,1.9401821677958146,10.307533550758121,28.54477856490688,5.262389021221886
507.0,80.0,2.0,2.312824705669429,10.05903103934505,28.54163328438168,6.320883550524056
529.0,16.0,12.0,1.6086720644010877,10.909309989314659,21.73944010639501,4.091852484815824
523.0,20.0,7.0,1.7043615839533177,9.844931629750928,28.68987958379196,3.31285645418862
535.0,89.0,14.0,1.4549096854943186,9.826788748361132,36.41305383928555,5.174256694168031
510.0,69.0,10.0,1.1530098260503658,12.05210748284677,28.77129210892346,2.5533865386241263
525.0,8.0,9.0,3.741763449621559,10.071497614205224,19.348354883377805,8.159530602793435
520.0,61.0,11.0,1.3815940150563277,11.131367520739277,37.894591803294745,4.238167565614502
511.0,15.0,2.0,3.7455301270632146,9.425705567626721,24.825948401033145,5.708870520100719
509.0,21.0,14.0,1.1116667334134298,10.657611833981658,29.0178119631473,3.747251450310056
520.0,28.0,2.0,2.1062172839108007,11.923718213012577,35.982006785472095,5.814018608318935
544.0,39.0,15.0,1.2151352801726778,12.217288332176759,39.304440887963295,3.6340882740061504
533.0,45.0,11.0,1.6367923265494233,9.888009661150221,31.140110368977012,5.390307233500605
512.0,53.0,13.0,1.873903209276914,10.964410111991793,31.65089393271765,5.808538680395883
513.0,98.0,13.0,1.9367215889065648,10.829505929776172,36.60632885909649,4.743708570615147
513.0,9.0,2.0,1.6585537405147655,9.412411535298375,26.448250500744745,2.993912672047842
548.0,11.0,8.0,1.3831856772592426,13.437745948097227,33.14609912094592,3.260498804326813
515.0,70.0,14.0,1.4308366021537948,11.085183999934616,32.350881295602285,4.108125942171991
522.0,4.0,11.0,2.5420017842961777,14.030962476291897,31.374640257458214,4.044872926593102
525.0,7.0,11.0,1.2361465397909512,13.019449341130443,36.79545031819313,2.5739012379404764
540.0,18.0,6.0,2.049528436316883,10.74403268208828,35.05771089465425,7.136429401828861
510.0,47.0,1.0,5.399326410703155,10.004881793782907,27.732271460036127,13.674919968730503
500.0,38.0,5.0,1.8002229285791278,12.135219350071312,30.938667371978113,3.502434627166067
527.0,60.0,2.0,2.4297780930162727,10.277524771194885,32.1441337035685,8.778515631690002
501.0,66.0,10.0,1.3970260857696313,9.375481904542951,28.551073996653464,3.697912327755321
500.0,49.0,8.0,1.3938357261585237,8.70777076842077,29.325708054996653,3.493056093132929
501.0,97.0,11.0,1.7133092340906289,9.49561320154682,33.83011626304684,4.828197930804989
509.0,23.0,6.0,1.309853251191558,8.773770103377528,22.988478225384647,3.4833515252596934
522.0,55.0,13.0,1.640138253035478,10.569501680857442,46.380197021276324,3.4710976554945225
502.0,53.0,7.0,1.0592690429388987,9.667347800916177,51.772666734107695,2.4818509982560117
543.0,85.0,3.0,1.935693088651244,8.523384961059087,28.485120365677762,7.340521660409103
508.0,31.0,8.0,1.8824326953234132,9.272051934658684,27.966046739962287,4.485243414355159
517.0,83.0,3.0,2.115323925557859,9.61488256369016,28.776815405090638,4.7421314475030245
529.0,79.0,7.0,1.8553399318433565,10.431158038297188,53.840820214565085,6.215687445430956
509.0,48.0,9.0,1.3178508447222679,10.165335286283268,37.86439746290032,3.8160821437745276
511.0,34.0,2.0,1.9921077458576946,7.249577150464935,24.480302120444446,4.844051145484642
531.0,100.0,4.0,1.537910460296183,9.041908390336559,30.252191220136275,5.892989802001057
522.0,6.0,6.0,2.643493030808236,11.147514370525927,32.21885889410505,5.248273872094904
525.0,17.0,10.0,1.7172769532845602,9.566531635244932,28.744676551465126,3.796451011986557
509.0,90.0,7.0,1.7703501047195909,10.36816214526564,29.82257976385328,4.506631776827013
535.0,12.0,13.0,1.1578467317151941,6.5453346988237024,29.355784716551288,5.442981264824205
542.0,90.0,2.0,2.9395815396494016,9.40150136343353,31.821380907614476,13.479963419670915
518.0,74.0,14.0,1.3556033470897588,9.26459467422012,31.772896667400442,4.549224551317732
546.0,79.0,10.0,0.8404073180636077,10.867595480283425,34.17324327354659,2.5015706540666196
506.0,65.0,11.0,0.9982572603105481,10.214861072149592,37.11433876195761,2.085134991696632
526.0,74.0,14.0,1.2936982796890049,9.866867943075189,28.58747431635498,4.277856439777781
548.0,66.0,4.0,2.2826610355214783,10.733329994430287,32.75773354041606,6.27163316118616
539.0,94.0,13.0,1.6016277933186442,10.133501414190386,32.15878739909917,4.888034003072081
528.0,86.0,3.0,2.2665192656989572,10.686670739128523,35.92955069181497,6.791132687506758
511.0,96.0,4.0,1.8524637009926368,10.647072889431596,36.27354229781536,7.129675900432517
534.0,47.0,1.0,2.6486153649230606,12.036791985962086,37.638040592036596,4.766321548178467
537.0,6.0,14.0,2.495911282519819,11.539969242831612,25.37319764368378,4.90609846419716
506.0,59.0,7.0,1.0750288066337348,12.685621298122218,33.79696195270399,2.242830842480934
533.0,14.0,9.0,1.963126295469106,6.677205768796552,22.835455783053405,3.879065636090167
535.0,69.0,11.0,1.2207008590190591,12.609335129923593,37.84919670476798,2.3136683153191417
509.0,18.0,14.0,1.6953536597790708,6.338576484285042,14.57124128103163,4.530916484981147
541.0,30.0,7.0,2.135559596488901,9.573743511875374,26.682649051583958,7.361517468186962
506.0,24.0,5.0,2.8835626882175247,10.428309918089397,26.390843392622127,6.535316117975857
527.0,21.0,3.0,1.3265925222450865,11.186890747946093,31.370198480445676,2.4600254508101203
524.0,27.0,3.0,0.7447009710885655,9.36416939252108,29.7109092521328,2.386337635526818
522.0,27.0,14.0,1.647991564484218,10.09241093458788,29.743792933926077,4.931661915343123
517.0,75.0,15.0,0.9701018311593327,10.145453134409832,30.549742444100065,3.096238159966945
521.0,83.0,5.0,2.0829159732348836,9.677768494706527,36.1653708693077,7.4436527655724865
507.0,24.0,14.0,0.9307327164454895,7.669278409634489,30.229558291737607,2.7331655725117496
541.0,23.0,7.0,1.9535181084063653,11.862656340292677,33.00867591719808,4.849525023410877
531.0,13.0,3.0,2.107115551273004,9.229275371326692,24.85134901941104,4.656410517048273
505.0,96.0,7.0,1.1147330183530417,8.639751721583258,28.322693136142234,4.920874991992833
538.0,74.0,12.0,1.279865058401554,9.97835545003811,32.825014761114026,2.943222389879436
511.0,80.0,13.0,1.6450958766105814,11.194460901258628,28.261717875146473,4.837749882534413
540.0,89.0,7.0,1.689723265945873,10.70210509533265,46.721828590862266,4.971782397961559
501.0,62.0,5.0,1.960260064974164,9.065448739216471,26.71870980387331,8.268931536839261
517.0,11.0,10.0,1.3286666164543872,7.198226508450909,18.32267203097406,5.8052780561497315
538.0,15.0,6.0,1.8858142322044031,13.36787086689996,29.521083969798,3.2719335930129336
510.0,23.0,10.0,1.4243619602052913,13.80326809761923,30.859663351040762,2.9179235996956505
509.0,46.0,10.0,2.194174281233486,9.560718557185556,26.044382793392316,6.497162450064321
542.0,90.0,11.0,1.6075416965842764,9.582480659591422,36.33209665162323,6.723463519095314
550.0,59.0,5.0,1.4663965118503082,9.413070191143376,29.98653989748779,3.627640865338675
526.0,44.0,6.0,2.12738988015593,8.208308638522556,26.75550691301304,6.949222109496213
537.0,47.0,7.0,1.5882624675801158,9.136098601564981,37.256959258797956,3.976157152531165
545.0,9.0,14.0,0.9206510102410336,10.384838497224356,47.286436483278386,2.3501219728801583
511.0,17.0,12.0,1.4422625200136605,11.01713334084251,28.02822176824355,3.2846217118116043
511.0,36.0,10.0,1.2956305158593286,9.781803986567455,27.943365819515385,2.9979811396698404
531.0,43.0,3.0,1.8151027680464444,10.179532848906069,29.709813981578677,3.742080486452109
534.0,46.0,11.0,1.2835635423947982,10.283377683002687,36.87124753184829,5.631536249506313
526.0,40.0,11.0,1.595152998918642,8.310251540167295,26.29339413780265,4.104359666481782
542.0,99.0,8.0,1.6643273673284928,9.245394664576704,33.46954413053733,6.474683820280452
513.0,46.0,8.0,1.9326981201478082,11.394294427278057,27.22077493993079,5.660978517828796
548.0,88.0,1.0,2.2705859713648793,9.899857402187463,33.255855096697,7.200209264329999
510.0,94.0,15.0,1.353914501585039,9.222595969678103,29.00241422862103,4.407079765547996
547.0,39.0,12.0,1.26283849142153,12.343383082808678,29.73735736235727,3.042826229113245
516.0,27.0,11.0,1.4244228297602546,10.430766088885955,27.058256825983097,3.4223254412325876
548.0,68.0,8.0,1.730545203635953,11.546103597978696,32.503779540356206,5.858039967654496
526.0,10.0,1.0,3.0299153968429287,8.008314544618788,29.045928249272823,7.368785446598593
524.0,43.0,14.0,1.3668318301184368,12.098385782297111,33.24838975905078,2.6429779912383355
544.0,38.0,8.0,1.6084663558441596,9.66210216131375,32.54670167506774,3.326454736141186
516.0,42.0,11.0,1.124668222617284,11.09842784224244,30.367402152408925,2.383752135909899
506.0,68.0,10.0,2.5341243413247994,9.664363450484517,36.109355316519114,8.05796495119471
533.0,31.0,6.0,1.6253782978061733,10.50768409457021,37.44774319331082,3.9588347147275806
528.0,96.0,14.0,1.3168354349801328,10.46664709822491,36.49021477812045,3.7603495771665023
520.0,18.0,5.0,1.1658081480237255,10.014096184960538,36.60981551739936,2.682053586920169
509.0,76.0,11.0,1.7151713887947349,12.027587893034687,36.2036624345184,5.363000397523464
530.0,59.0,12.0,1.1393802803181732,9.224739540790122,29.906345822354023,3.416255532420045
505.0,72.0,15.0,1.3402084610063503,8.472117091424487,28.91863254886059,3.0292633697103
524.0,40.0,2.0,2.0513383411174715,9.362921718617315,33.072338524439054,8.76669132132416
505.0,100.0,9.0,1.958282131932097,9.119973547834444,27.89328490371555,6.25658998259127
535.0,5.0,1.0,5.827074394212884,23.643237817705405,43.84924156516994,8.800209859304216
517.0,30.0,10.0,1.1341317196441596,8.527900927086531,26.42663620500517,5.248473112207037
530.0,79.0,12.0,1.7032135765281873,10.858260500888983,47.61447146940138,5.1249132033652085
520.0,64.0,3.0,2.185156884226293,8.550605592902626,30.05307546552159,6.374039089505092
530.0,63.0,1.0,2.359236608890609,8.578781961690119,27.509909444937076,6.999878633128666
517.0,78.0,7.0,2.3638605645271897,9.968711535555439,32.58955803704614,7.869429453793761
530.0,29.0,2.0,2.54803360991581,10.292195153581046,39.75686848269782,10.873439503942981
534.0,58.0,1.0,2.542659614385585,9.63540048889852,25.240514880692118,6.864478761221836
528.0,72.0,7.0,1.0734557029918708,7.314623977340555,26.234530477313143,4.291518702944665
501.0,83.0,2.0,1.9300493643572059,8.577524921898119,53.2169340825246,6.504467846148489
505.0,91.0,1.0,3.701191160708061,10.181435027486506,29.05865301718405,16.20387913261293
520.0,38.0,3.0,1.8377116891014331,9.430183683287147,32.94850873917933,6.015515669317559
530.0,31.0,11.0,2.1887367619039426,10.413648605414966,27.790053584954972,4.896801121027534
547.0,73.0,12.0,1.5938562931021005,9.236456900492353,29.836913629376937,5.633142687974341
549.0,16.0,4.0,2.1824510621988606,7.752914136822886,23.01032240020644,5.834009889565241
512.0,45.0,1.0,3.0551980221702095,11.673025846570312,38.938116347615164,11.218030722460638
545.0,45.0,12.0,1.1526373474818763,10.837359594843177,38.077095201959516,3.400095214604061
516.0,76.0,4.0,2.1501733785313357,9.537061227455172,36.76321589193259,5.570440539386361
543.0,82.0,11.0,1.1491829810075664,9.065359357160988,36.44483005195492,3.2122159891860678
550.0,10.0,3.0,1.2208409768371886,5.21336449120936,10.934103519470133,2.621735768228418
529.0,81.0,1.0,3.0909995114914057,8.550438877953525,33.55420548349455,8.215874505504898
526.0,95.0,6.0,1.1247928962787654,9.124799487397231,33.097038287359666,2.8597501682918782
524.0,72.0,9.0,1.7298327038916388,9.974386152786643,33.541732368847775,5.0181840102528925
518.0,66.0,8.0,1.328456537057833,9.594114367163378,33.46069317062843,4.327412149532442
501.0,73.0,3.0,2.6499934794608997,10.919880829854034,47.536044729441265,5.05232585733222
548.0,98.0,3.0,1.6003235539825966,10.06055700413778,32.83931997431519,4.279818391771133
523.0,73.0,7.0,1.3827146079396135,11.170625306249864,31.8268694443966,3.253832800381795
525.0,7.0,14.0,1.2745763982555005,13.12955021027236,32.689432066608944,2.465077256563545
550.0,13.0,4.0,2.35014304392288,13.268072311437653,30.026102229533674,5.579807024661284
550.0,55.0,7.0,1.7070570253148645,9.877102115263675,32.55104953844291,5.5352192919884455
504.0,91.0,2.0,3.2857825662200106,9.696493909621475,53.12430042086701,12.25618963512857
541.0,42.0,5.0,2.227091375997814,10.766267162372488,31.598658162479882,6.179920835238445
534.0,56.0,7.0,1.7801437532608855,9.600889749582466,28.781859990145225,7.744666551026942
509.0,11.0,12.0,1.1427441298133452,13.468704620001654,49.12963579519041,2.7701689602409116
538.0,75.0,1.0,2.246138163306252,10.807605903093037,38.26911809022078,5.233877020461646
517.0,19.0,10.0,1.3799986545738787,8.670144430062408,25.154022050475138,6.217400296340606
540.0,53.0,9.0,2.178011266386736,9.896649610670263,29.34259686372683,5.455802176055096
550.0,93.0,2.0,1.339283034247006,11.515982244001973,34.08891019842091,2.868624960947122
520.0,45.0,14.0,1.9975045947709187,11.764287873978553,33.0877022848237,4.807144625697073
510.0,4.0,8.0,1.2654263603938019,6.155063994402798,12.08441308839844,2.432294411425656
549.0,55.0,13.0,1.2152952904250316,11.00690962279891,48.93187087240761,3.786108546825701
501.0,41.0,15.0,1.6477622984133387,8.728826312202223,53.764562863121924,6.089291573365831
528.0,11.0,11.0,1.6380467127894334,6.240008278704959,18.86296592803598,3.221426687175609
516.0,44.0,12.0,1.6071482017762364,9.874819130447973,31.664139347779972,4.212327738387259
516.0,68.0,3.0,1.629016721845493,8.45762193036516,29.216681618030083,5.8122429835021885
530.0,36.0,13.0,1.8661509185294132,10.116056654398982,32.64810979609042,4.354213190051667
526.0,33.0,12.0,1.0939926519366572,9.088006846814595,26.79144319461189,1.7159107527287654
516.0,46.0,11.0,1.9753860951736737,10.401190976429087,31.937478510468644,4.541708367112939
502.0,34.0,13.0,1.4198778162282717,7.8989743894590765,27.914308864270843,5.323925392074408
537.0,100.0,3.0,2.172865446349816,10.158366487853378,32.953053058438684,5.1738156488545
503.0,30.0,2.0,3.1746124543135337,10.505110678013583,36.320137904584435,8.360976043717628
535.0,29.0,8.0,1.5508468459273217,7.875603542731746,27.63399044301925,2.7010230665329638
524.0,31.0,2.0,1.3993544118817358,12.521305274841696,47.98893279108223,6.767180143603308
507.0,85.0,2.0,2.4963505416934915,9.755992873630843,37.76521355459779,5.86672414632644
541.0,88.0,8.0,1.5825911835573137,11.590382398382342,36.931160291167295,3.1697927293855366
509.0,4.0,3.0,1.8569129291089805,12.53329228166379,17.719316975014614,3.3021203145050215
536.0,19.0,7.0,1.4306982735709628,9.888256475367784,30.893214195815492,2.7898701577039997
524.0,24.0,10.0,1.8865279416295315,12.04292977994133,27.89266833330212,5.306460790401718
535.0,41.0,6.0,2.715251292163416,10.691880875175086,48.47311241877833,4.486966493168641
526.0,59.0,13.0,1.3645082606615568,10.842136498084567,33.213685921475374,4.180723341086783
541.0,83.0,3.0,1.866511477032993,10.52588925145441,33.99891640429552,3.517786040772068
522.0,83.0,14.0,1.1718677348587558,9.695547811689101,46.13906640889305,2.564275561774182
522.0,62.0,8.0,2.7574648927905674,10.838664027445182,36.55574743154115,8.555244183534143
545.0,50.0,5.0,1.5644796996830692,9.660879656870154,33.49813071988642,5.272764039821171
536.0,70.0,15.0,1.3941399715950704,11.353337460383823,33.32503983633775,4.001723476722159
501.0,98.0,15.0,1.2412894935121184,8.676282448128916,32.955383980558764,4.847815530881796
540.0,49.0,14.0,1.1023790295902838,8.74280977762689,29.38749898280123,4.148882883173847
512.0,47.0,7.0,2.359576935422419,11.532633914617117,52.249913018674,5.570469159749862
540.0,5.0,12.0,1.7516482237317057,17.679940563885594,39.53794793905541,3.0813156880478947
538.0,20.0,4.0,2.388279495854044,10.985432010844043,27.245587594480767,4.780584658103549
507.0,64.0,3.0,1.9034920163245568,9.17387138386337,28.53533254614974,6.127876766414251
519.0,16.0,9.0,1.6955247279572117,10.28626252369926,37.67842633195805,5.097185821285935
546.0,47.0,12.0,1.1019699028851815,9.15285763715965,33.19998686072129,4.79622939996661
502.0,9.0,10.0,1.4524575783102107,11.761720553354074,29.254114481340054,4.495131630963605
519.0,83.0,4.0,2.0700249569108142,8.92808765453879,28.125233539728818,7.931321071503637
518.0,58.0,1.0,3.627218917425349,10.699334301113536,31.555348415243895,10.292431310851471
502.0,23.0,4.0,2.494211577343882,12.075693211050401,23.387537736870495,9.349315035642825
535.0,89.0,7.0,1.0293391669010907,10.001002714251479,28.649306348499078,2.9859847565651965
547.0,88.0,7.0,2.887165443981934,10.90079268228895,38.66313186667772,8.431518525668587
546.0,54.0,3.0,2.7569289696707178,9.940217287391844,34.04346613527367,7.925645327771043
509.0,50.0,2.0,1.6380179216914437,9.360082842948431,32.93758215426569,6.090099687219048
542.0,19.0,6.0,2.3851426371833915,8.694820552560387,50.52296786876822,5.3946250563086835
547.0,51.0,8.0,1.2823060076499635,8.73484072425324,34.0750080138057,5.280110125875105
533.0,56.0,8.0,1.6708404160527508,11.469479991124208,38.06772083399184,4.76357581274173
521.0,33.0,2.0,2.979868897811668,8.227160315152373,27.014931437522776,11.060245947393216
520.0,37.0,2.0,4.534288523182221,10.7859928351451,32.305179013645784,9.516247962816768
506.0,44.0,12.0,1.1867555092555404,8.674037312698788,27.607735552722396,3.6012669774913393
532.0,82.0,3.0,1.7229377315990813,11.201403916425758,37.52863359458617,4.442032551691847
509.0,76.0,9.0,2.2709146142136327,9.524760757489089,27.845950029138507,5.2123419131237565
525.0,14.0,7.0,0.7917827816677693,15.50642516344199,32.25377235127057,2.6220673516074453
539.0,73.0,7.0,1.0645953879390695,8.72860090467108,25.86411053024471,2.1722130361252425
549.0,14.0,14.0,1.4964077269324683,8.528929169027517,14.31163481755015,3.8874340553849174
550.0,6.0,9.0,1.9860632556370534,14.194286376366733,27.73982133275214,5.414675960089562
543.0,77.0,12.0,1.5565778773582335,8.633372213069046,33.09150621765557,5.248863319249226
529.0,91.0,12.0,1.6480661234651295,8.602450357027374,27.206592672379426,3.6062180981067877
536.0,42.0,1.0,2.1307748274053115,9.38414554354542,33.696397213378866,9.552502291883497
507.0,86.0,15.0,1.8083562910190003,11.67401162355099,28.165247633639666,3.576210833468262
545.0,42.0,3.0,2.6164452245446643,10.051386261111784,27.84762672133182,9.04899709682778
527.0,39.0,15.0,1.2649513603725735,11.557651610437805,36.1636387244889,4.0733225184693085
546.0,43.0,2.0,1.6364794875639623,8.306019051379051,27.46611083004755,4.420624854896887
530.0,82.0,3.0,1.6217664560171217,10.936129174602565,37.541921853379314,6.548341683440285
522.0,31.0,14.0,1.5011491102740728,9.621283185696823,37.08714954570954,3.8500083846379263
528.0,5.0,2.0,0.8075100348995953,16.407185881169806,38.64199796381448,1.385590761636401
529.0,13.0,6.0,1.5410915109549694,11.624025825435698,31.889637901953243,2.7907191689564823
589.0,69.0,15.0,1.5957470498657718,8.26302543615067,33.082145441976394,5.3955039796473905
575.0,73.0,13.0,1.3978260189370628,10.402266987547577,36.942412144504914,4.659955669327611
574.0,54.0,15.0,1.3040741512052503,7.437011222312076,36.82120860049599,4.517675264261765
588.0,67.0,6.0,1.6228193813600154,10.431337473881845,52.324328764954565,5.044883932284281
599.0,90.0,5.0,1.038718944434716,8.022165941527588,28.973663589177473,3.8087748714374543
559.0,87.0,4.0,2.267434452684577,9.574920944303942,30.11819776732596,5.550339968170356
552.0,46.0,10.0,1.686619363774523,9.48313794168528,28.415155147543665,4.899784566190983
558.0,38.0,9.0,1.1172796672742686,11.975171386768062,37.169276945740805,2.8853100027447343
551.0,67.0,5.0,0.8671127447252958,9.838642536577893,33.86073065869296,3.106026955513297
587.0,12.0,6.0,2.0226197659222422,13.23634787411872,26.993145542305548,8.3131641137345
554.0,98.0,6.0,2.9019763064359267,9.835121765432739,33.550192553815464,7.882326627618092
600.0,93.0,7.0,1.5835446809315898,9.070098759291401,33.99207481873521,6.337723532411918
575.0,41.0,2.0,1.8034274973252604,9.648548246086687,34.82820275572712,8.168493795235769
557.0,54.0,14.0,1.6020168201178822,10.53306639630562,31.759342211485773,6.14875095432006
563.0,25.0,12.0,1.4086124353226348,10.064967558362737,34.881013638664356,3.4444163790957716
550.0,16.0,7.0,1.1508276099483152,8.253315024012288,17.087352136857966,4.370181395927979
571.0,52.0,13.0,1.5199913584724323,9.645433402474914,33.31761844221639,5.305878532810014
572.0,12.0,13.0,1.5120383034729412,9.329879840292948,28.364761899307577,2.828516176148032
571.0,51.0,9.0,1.4227360869296966,8.990582187038866,28.790196725137363,4.566325182763239
582.0,100.0,13.0,1.295132526741615,10.199007219506138,33.614178593161355,4.366589084350603
589.0,27.0,8.0,1.711672815241898,11.255521439254093,29.96290560044208,4.185828371127507
587.0,57.0,11.0,0.9411945649862973,9.417244237670621,29.166536406036798,3.647156856286949
586.0,28.0,3.0,1.921031549296078,8.861334101258535,33.054827342316905,5.3366645385034595
563.0,52.0,2.0,1.6912077182454284,9.624980972941598,28.85084666513818,4.3131474751433725
589.0,84.0,3.0,1.2217298153951677,10.548231826291149,37.217885052289574,3.0858831288015374
578.0,8.0,13.0,1.5387436955007687,7.817013117929006,14.907293924827266,3.445900299275098
574.0,19.0,1.0,1.8492191114526493,11.095306428449183,28.51525225810951,4.569292625155181
574.0,40.0,3.0,1.6690616083469927,10.353445616802947,27.668282926298932,3.665766758743686
561.0,85.0,15.0,1.2450030275322634,10.880579233375487,33.35030972484249,3.0634868706466585
560.0,73.0,3.0,2.4704864155800736,12.62635298730958,33.07793193539597,6.242544083636678
564.0,84.0,8.0,1.4450629070287802,10.141988688299765,37.73560900415693,3.874797148872209
579.0,7.0,11.0,1.3089596419244371,8.824581356448125,22.18983096779885,3.3903571846862386
562.0,87.0,11.0,1.8643850515787213,12.008229766646835,36.40865402176567,3.8463267391595597
600.0,6.0,7.0,2.1615697173273603,5.536972024272681,11.776505006740079,6.921792326530212
553.0,84.0,13.0,1.8520273751788958,10.435902895282847,33.08541884887056,5.021585164232117
550.0,96.0,5.0,1.7045513207205394,11.778194435299099,33.11300805334923,3.9984839519962434
595.0,36.0,8.0,1.3586485900973952,8.247716103506699,19.09533261360738,5.721841213157849
581.0,85.0,3.0,2.3014098257936775,11.142465385360351,38.04929484112796,5.870483450099575
553.0,58.0,13.0,1.1179275780581417,10.328142622279875,33.65767642980637,2.6701104938962015
590.0,16.0,7.0,1.0213445557459653,8.987380273769787,28.79665581105511,1.6681790579805889
557.0,76.0,12.0,1.3041471623249032,8.175657779333404,37.749147675141195,5.196486640541646
589.0,96.0,14.0,1.5523467629073238,9.467268847518056,32.444775907584464,4.771017275910775
600.0,53.0,3.0,2.5311557097908075,11.390735410277605,34.68173450642169,6.884598905474346
558.0,63.0,3.0,1.8187105682153164,11.336328200107376,32.814191689775576,6.336246893715137
566.0,57.0,4.0,1.7277551707456076,10.073531591130944,49.45342605873418,7.07522012718599
555.0,48.0,12.0,1.5368576465990653,11.707836645238999,36.537632389775844,5.920670992902512
583.0,69.0,7.0,1.302899127367653,9.765566812700177,36.91899691709398,3.809243291528048
555.0,21.0,10.0,1.3907945563814395,12.774812787590045,43.83038661764112,4.05225431856739
556.0,4.0,13.0,0.8920854349226719,9.321707893340312,10.264218011368444,1.9316193950295601
581.0,49.0,7.0,1.5555970345339767,10.370691742296657,37.49084112828631,3.2121324583133526
580.0,27.0,14.0,1.9548898260307388,11.37948299745435,29.645704945829575,4.76838093052599
550.0,9.0,2.0,2.9861537334018924,15.221710646540508,43.73139522592722,5.956539063254277
581.0,15.0,9.0,0.9504102315121744,11.670589254716845,27.540159928179776,3.1643509484305743
580.0,98.0,2.0,2.9122742907269683,11.125455597194627,32.33569556305881,6.842786765613094
561.0,54.0,4.0,2.254454973525603,9.844397460569906,36.78948655070528,6.946333202571951
561.0,33.0,2.0,1.792836684190981,8.888292514136939,29.515050935108857,8.48499127906918
568.0,30.0,11.0,1.275828148474358,10.568613617621454,33.142137415841496,3.7154063045891417
590.0,52.0,3.0,2.2553167099769347,11.274739201254697,27.397628781662657,3.8533828651272
596.0,33.0,7.0,2.1025873406370286,9.617931375863682,32.81897687884205,6.559756101210986
587.0,59.0,11.0,1.5550363484051826,10.752102670554471,34.29987533414964,5.034190151298645
563.0,80.0,3.0,1.861877369529323,10.307471176544972,37.44461641141746,6.190519647393311
569.0,27.0,5.0,2.3112067557874685,7.243979994107229,27.978772925443863,6.6635951405258504
579.0,96.0,15.0,1.3585975921547824,10.384204427496027,28.054502427893187,4.5009251127242385
566.0,25.0,8.0,1.7898402127492594,9.726809943582937,32.96731595922454,7.1792585977805645
563.0,87.0,3.0,1.8683418619825478,9.185226617676877,37.46267030835104,7.4384506477745
577.0,12.0,8.0,1.446724082103582,10.693038584285077,26.24766218356492,3.16508767335624
584.0,32.0,1.0,1.6727725155741173,12.058660248514474,38.08183627659305,4.489965741649807
592.0,49.0,7.0,1.9017776708583145,12.619762928131143,34.57993759248227,4.649551895904414
562.0,23.0,9.0,1.9733920654832822,13.521161526194483,47.51431514591482,5.046586837060675
593.0,15.0,9.0,2.512692595020032,9.7776449286699,25.697064235075732,6.873961637359119
597.0,30.0,2.0,3.222147565150412,8.520546823038945,25.721495559204932,7.117768247313205
