mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:31:02.516615,2025-02-17 08:31:03.462466,0 days 00:00:00.945851
IVF,64,2025-02-17 08:31:03.462519,2025-02-17 08:31:04.467337,0 days 00:00:01.004818
IVF,64,2025-02-17 08:31:04.467391,2025-02-17 08:31:05.514935,0 days 00:00:01.047544
IVF,64,2025-02-17 08:31:05.515040,2025-02-17 08:31:06.553187,0 days 00:00:01.038147
IVF,64,2025-02-17 08:31:06.553341,2025-02-17 08:31:07.622086,0 days 00:00:01.068745
IVF,64,2025-02-17 08:31:07.622178,2025-02-17 08:31:08.631968,0 days 00:00:01.009790
IVF,64,2025-02-17 08:31:08.632034,2025-02-17 08:31:09.679966,0 days 00:00:01.047932
IVF,64,2025-02-17 08:31:09.680103,2025-02-17 08:31:10.631769,0 days 00:00:00.951666
IVF,64,2025-02-17 08:31:10.631909,2025-02-17 08:31:11.642014,0 days 00:00:01.010105
IVF,64,2025-02-17 08:31:11.642142,2025-02-17 08:31:12.653661,0 days 00:00:01.011519
IVF,64,2025-02-17 08:31:12.653817,2025-02-17 08:31:13.711719,0 days 00:00:01.057902
IVF,64,2025-02-17 08:31:13.711830,2025-02-17 08:31:14.882660,0 days 00:00:01.170830
IVF,64,2025-02-17 08:31:14.882846,2025-02-17 08:31:16.083838,0 days 00:00:01.200992
IVF,64,2025-02-17 08:31:16.084029,2025-02-17 08:31:17.135545,0 days 00:00:01.051516
IVF,64,2025-02-17 08:31:17.135599,2025-02-17 08:31:18.289702,0 days 00:00:01.154103
IVF,64,2025-02-17 08:31:18.289890,2025-02-17 08:31:19.480310,0 days 00:00:01.190420
IVF,64,2025-02-17 08:31:19.480440,2025-02-17 08:31:20.630040,0 days 00:00:01.149600
IVF,64,2025-02-17 08:31:20.630095,2025-02-17 08:31:21.829327,0 days 00:00:01.199232
IVF,64,2025-02-17 08:31:21.829380,2025-02-17 08:31:22.913842,0 days 00:00:01.084462
IVF,64,2025-02-17 08:31:22.913969,2025-02-17 08:31:24.066808,0 days 00:00:01.152839
IVF,64,2025-02-17 08:31:24.067009,2025-02-17 08:31:25.128158,0 days 00:00:01.061149
IVF,64,2025-02-17 08:31:25.128257,2025-02-17 08:31:26.198907,0 days 00:00:01.070650
IVF,64,2025-02-17 08:31:26.199028,2025-02-17 08:31:27.239008,0 days 00:00:01.039980
IVF,64,2025-02-17 08:31:27.239142,2025-02-17 08:31:28.371579,0 days 00:00:01.132437
IVF,64,2025-02-17 08:31:28.371755,2025-02-17 08:31:29.356090,0 days 00:00:00.984335
IVF,64,2025-02-17 08:31:29.356258,2025-02-17 08:31:30.326417,0 days 00:00:00.970159
IVF,64,2025-02-17 08:31:30.326474,2025-02-17 08:31:31.354483,0 days 00:00:01.028009
IVF,64,2025-02-17 08:31:31.354610,2025-02-17 08:31:32.351541,0 days 00:00:00.996931
IVF,64,2025-02-17 08:31:32.351667,2025-02-17 08:31:33.429267,0 days 00:00:01.077600
IVF,64,2025-02-17 08:31:33.429327,2025-02-17 08:31:34.382312,0 days 00:00:00.952985
IVF,64,2025-02-17 08:31:34.382462,2025-02-17 08:31:35.491809,0 days 00:00:01.109347
IVF,64,2025-02-17 08:31:35.491942,2025-02-17 08:31:36.463200,0 days 00:00:00.971258
IVF,64,2025-02-17 08:31:36.463342,2025-02-17 08:31:37.605464,0 days 00:00:01.142122
IVF,64,2025-02-17 08:31:37.605588,2025-02-17 08:31:38.700953,0 days 00:00:01.095365
IVF,64,2025-02-17 08:31:38.701060,2025-02-17 08:31:39.770418,0 days 00:00:01.069358
IVF,64,2025-02-17 08:31:39.770504,2025-02-17 08:31:40.809326,0 days 00:00:01.038822
