mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:04:07.379700,2025-02-17 10:04:08.343592,0 days 00:00:00.963892
IVF,64,2025-02-17 10:04:08.343671,2025-02-17 10:04:09.315736,0 days 00:00:00.972065
IVF,64,2025-02-17 10:04:09.315817,2025-02-17 10:04:10.267224,0 days 00:00:00.951407
IVF,64,2025-02-17 10:04:10.267433,2025-02-17 10:04:11.197915,0 days 00:00:00.930482
IVF,64,2025-02-17 10:04:11.198141,2025-02-17 10:04:12.158569,0 days 00:00:00.960428
IVF,64,2025-02-17 10:04:12.158641,2025-02-17 10:04:13.074558,0 days 00:00:00.915917
IVF,64,2025-02-17 10:04:13.074643,2025-02-17 10:04:14.008737,0 days 00:00:00.934094
IVF,64,2025-02-17 10:04:14.008828,2025-02-17 10:04:14.964193,0 days 00:00:00.955365
IVF,64,2025-02-17 10:04:14.964262,2025-02-17 10:04:15.886894,0 days 00:00:00.922632
IVF,64,2025-02-17 10:04:15.886980,2025-02-17 10:04:16.840958,0 days 00:00:00.953978
IVF,64,2025-02-17 10:04:16.841038,2025-02-17 10:04:17.754658,0 days 00:00:00.913620
IVF,64,2025-02-17 10:04:17.754725,2025-02-17 10:04:18.733651,0 days 00:00:00.978926
IVF,64,2025-02-17 10:04:18.733721,2025-02-17 10:04:19.624365,0 days 00:00:00.890644
IVF,64,2025-02-17 10:04:19.624452,2025-02-17 10:04:20.572992,0 days 00:00:00.948540
IVF,64,2025-02-17 10:04:20.573196,2025-02-17 10:04:21.526207,0 days 00:00:00.953011
IVF,64,2025-02-17 10:04:21.526278,2025-02-17 10:04:22.515984,0 days 00:00:00.989706
IVF,64,2025-02-17 10:04:22.516055,2025-02-17 10:04:23.470235,0 days 00:00:00.954180
IVF,64,2025-02-17 10:04:23.470319,2025-02-17 10:04:24.451352,0 days 00:00:00.981033
IVF,64,2025-02-17 10:04:24.451424,2025-02-17 10:04:25.397731,0 days 00:00:00.946307
IVF,64,2025-02-17 10:04:25.397801,2025-02-17 10:04:26.337880,0 days 00:00:00.940079
IVF,64,2025-02-17 10:04:26.337964,2025-02-17 10:04:27.271602,0 days 00:00:00.933638
