,Unnamed: 0.1,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GB-s),CPU Operational Carbon per Query (gCO2eq),Memory Operational Carbon per Query (gCO2eq),Total Operational Carbon per Query (gCO2eq),CPU Embodied Carbon per Query (gCO2eq),Memory Embodied Carbon per Query (gCO2eq),Total Embodied Carbon per Query (gCO2eq),Total Carbon Footprint per Query (gCO2eq),Grid CI (gCO2eq/kWh)
64,64,64,hnsw,72,8,2024-10-25 03:38:29.111781,2024-10-25 03:52:31.982556,1685.6684160000002,1823.57302,1787.1979499999998,4000,4185.51029726516,842.870775,237.29696880283933,15.471671799274333,200010.68,29921.729890498755,170088.95010950125,13040.62,2369.155222216249,10671.46477778375,213051.3,32290.885112715005,180760.414887285,48.13256188184383,7.480432472624688,42.52223752737531,3.220052112123944,0.5922888055540624,2.6678661944459376,51.35261399396777,8.07272127817875,45.19010372182125,4.745685956426714,15.17167395,179.0,37.71846718125,5.610324354468516,0.5521859176780061,6.162510272146522,1.8189199116353798e-05,1.2463145624577203e-05,0.004933587592888992,0.00033005534149270423,0.005263642934381696,0.00027596059840494794,0.00047009074921575475,0.0007460513476207027,0.006009694282002398,369
65,65,65,hnsw,72,16,2024-10-25 03:55:20.324590,2024-10-25 04:09:38.502345,1716.283338,1889.5608,1829.0718,8000,4333.565850268629,858.177755,220.5900920841277,15.340027078655751,189305.51,30465.124363986422,158840.38563601358,13164.47,2412.180336716583,10752.289663283418,202469.98,32877.30470070301,169592.675299297,22.711153613625427,3.8081405454983033,19.8550482045017,1.625143161212685,0.3015225420895728,1.344036207910427,24.33629677483811,4.109663087587877,21.199084412412127,9.322078034987053,7.723599795,179.0,19.201727268125,2.856105409123728,0.281106953302258,3.1372123624259856,1.8189199116353798e-05,1.2463145624577203e-05,0.0023278932453966064,0.0001665771740243002,0.002494470419420907,0.00014048609456628438,0.0002393139231860569,0.0003798000177523413,0.002874270437173248,369
66,66,66,hnsw,72,32,2024-10-25 04:12:27.743949,2024-10-25 04:26:14.474941,1653.3973259999998,1826.53,1768.50075,16000,4243.279524733268,826.730992,234.7438669627133,15.44175810938995,194070.03,29348.77109095174,164721.25890904825,12766.179999999998,2323.7892511634664,10442.390748836531,206836.21,31672.56034211521,175163.6496578848,11.670802326703878,1.834298193184484,10.295078681815516,0.7880525064241128,0.1452368281977166,0.6526494218022834,12.45885483312799,1.9795350213822005,10.947728103617798,19.35333277066744,3.720289464,179.0,9.249052973,1.375723644888363,0.1354030846218295,1.5111267295101924,1.8189199116353798e-05,1.2463145624577203e-05,0.0011962572384871474,8.077538190847156e-05,0.001277032620395619,6.766908583116915e-05,0.00011527229409192772,0.00018294137992309688,0.001459974000318716,369
67,67,67,hnsw,72,64,2024-10-25 04:29:00.941678,2024-10-25 04:43:06.806423,1691.663164,1849.12676,1804.58165,32000,4307.987196682465,845.864745,228.51085961739665,15.52634753680389,193289.28,30028.015176805256,163261.26482319474,13133.19,2377.57072299175,10755.61927700825,206422.47,32405.585899797006,174016.884100203,5.805696131431209,0.9383754742751642,5.101914525724836,0.4053815202801281,0.0742990850934921,0.3361131024065078,6.211077651711337,1.0126745593686564,5.438027628131343,37.831107383486,1.90319567625,179.0,4.73155591734375,0.7037816057063732,0.0692684178736202,0.7730500235799934,1.8189199116353798e-05,1.2463145624577203e-05,0.000595083853471699,4.1551605828713126e-05,0.0006366354593004121,3.4617605112694866e-05,5.897007042868513e-05,9.358767554138e-05,0.0007302231348417921,369
68,68,68,hnsw,72,128,2024-10-25 04:46:01.237126,2024-10-25 05:00:47.641284,1772.741696,1908.1256,1875.86425,64000,4223.4389087413765,886.404158,232.81756762697856,15.768890380137403,206370.46,31467.155554765774,174903.3044452342,13977.609999999995,2491.519580709033,11486.090419290964,220348.07,33958.675135474805,186389.3948645252,3.1016198611141963,0.4916743055432152,2.732864131956785,0.215764271276919,0.0389299934485786,0.1794701628014213,3.3173841323911155,0.5306042989917938,2.912334294758206,72.20182737455073,0.99720467775,179.0,2.47916162940625,0.3687557291574113,0.0362941084754977,0.4050498376329091,1.8189199116353798e-05,1.2463145624577203e-05,0.00031791603576420514,2.2115837805884196e-05,0.00034003187357008934,1.8138354443354175e-05,3.0898152414154195e-05,4.9036506857508367e-05,0.0003890683804275977,369
69,69,69,hnsw,72,256,2024-10-25 05:06:33.847424,2024-10-25 05:28:12.238554,3453.102776595745,3679.12925,3621.322,96256,4230.517837566586,1298.39113,236.5258841532597,15.790103248779898,307103.11,46092.603796921845,261010.5062030781,20501.730000000003,3649.5394280561663,16852.190571943836,327604.84,49742.14322497801,277862.696775022,3.0707691889416715,0.4788543446322499,2.711628430467484,0.2104245529410325,0.0379149292309691,0.1750767803767436,3.281193741882704,0.516769273863219,2.8867052108442275,74.13482561298767,0.971203471575798,179.0,2.414519741834275,0.3591407584741874,0.0353477725642889,0.3944885310384763,1.8189199116353798e-05,1.2463145624577203e-05,0.00031475384186652135,2.156851667645583e-05,0.00033632235854297716,1.7665413326986245e-05,3.0092511155897126e-05,4.775792448288337e-05,0.00038408028302586053,369
70,70,70,hnsw,72,512,2024-10-25 05:39:57.292084,2024-10-25 06:01:43.578166,6948.262877659572,7368.08504,7258.51175,96256,4295.367898250461,1306.286082,233.00045387760625,15.76737307685714,304365.25,46372.87288234892,257992.37711765108,20596.7,3671.7306907203,16924.969309279702,324961.95,50044.60357306922,274917.3464269308,3.0415977370700293,0.4817660497252006,2.680273199776129,0.211395582971269,0.0381454734325164,0.1758328759690793,3.2529933200412984,0.519911523157717,2.856106075745209,73.68676840882087,0.9771089376662236,179.0,2.4292013866979723,0.3613245372939004,0.0355627070021897,0.3968872442960902,1.8189199116353798e-05,1.2463145624577203e-05,0.000311763768049678,2.1668047254555073e-05,0.00033343181530423306,1.7772829025579873e-05,3.0275490633841708e-05,4.8048319659421584e-05,0.00038148013496365463,369
71,71,71,hnsw,72,1024,2024-10-25 06:22:03.665171,2024-10-25 06:40:49.773656,11979.811670212765,12357.68243,12330.88625,96256,4318.513012906098,1126.108485,236.3328698300324,15.78024696261835,266136.45,39976.607227328255,226159.8427726717,17770.27,3165.2844981127496,14604.985501887251,283906.72000000003,43141.891725441004,240764.828274559,2.661052798715591,0.4153154839940186,2.3495661857200774,0.1823881509942959,0.0328840227945556,0.151730650576455,2.843440949709887,0.4481995067885743,2.501296836296532,85.47666701934139,0.84233513671875,179.0,2.094138742675781,0.3114866129955139,0.0306575004178409,0.3421441134133548,1.8189199116353798e-05,1.2463145624577203e-05,0.0002727579118683481,1.869478547691533e-05,0.0002914526973452634,1.5321401524478445e-05,2.6099556108037266e-05,4.142095763251571e-05,0.0003328736549777791,369
72,72,72,hnsw,80,8,2024-10-20 00:44:30.065430,2024-10-20 00:59:21.880696,1783.5538499999998,1851.19702,1839.6266,4000,3835.9517923362177,891.815266,225.6879621524667,15.98657316547887,201271.97,31659.24871635904,169612.72128364097,14257.07,2506.729213260566,11750.340786739434,215529.04,34165.97792961961,181363.0620703804,48.99885713681838,7.914812179089759,42.403180320910245,3.5218358857130374,0.6266823033151415,2.9375851966848585,52.52069302253142,8.541494482404902,45.3407655175951,4.485233828683978,17.83630532,179.0,39.9087331535,6.595676815908132,0.5842506890281788,7.179927504936311,1.8189199116353798e-05,1.2463145624577203e-05,0.005022382856523884,0.00036098817828558635,0.00538337103480947,0.00032442810896556056,0.0004973883529844627,0.0008218164619500233,0.006205187496759494,369
73,73,73,hnsw,80,16,2024-10-20 01:02:22.511759,2024-10-20 01:17:25.017305,1804.93692,1881.791,1857.5358,8000,3828.8852664890073,902.505546,227.1210973810459,16.006804682837924,204978.05,32038.751340131705,172939.29865986828,14446.229999999998,2536.7776304559,11909.452369544098,219424.28,34575.528970587606,184848.7510294124,24.95478226374725,4.004843917516463,21.617412332483536,1.7843086268255683,0.3170972038069874,1.4886815461930123,26.73909089057282,4.321941121323451,23.106093878676543,8.864211456047938,9.02505546,179.0,20.19356159175,3.3373699312637197,0.295627080632556,3.632997011896275,1.8189199116353798e-05,1.2463145624577203e-05,0.0025578651820340934,0.00018289163424962075,0.0027407568162837142,0.00016415853079807603,0.0002516752987968493,0.0004158338295949253,0.0031565906458786396,369
74,74,74,hnsw,80,32,2024-10-20 01:20:24.379866,2024-10-20 01:35:20.920499,1793.0101499999998,1893.81597,1852.3319,16000,3791.755054785331,896.540633,225.309185735478,15.91290954907562,201998.84,31826.99822102952,170171.84177897047,14266.570000000002,2520.011353580283,11746.55864641972,216265.41,34347.0095746098,181918.4004253902,12.293396268530945,1.989187388814345,10.635740111185656,0.8809965144542502,0.1575007095987677,0.7341599154012324,13.174392782985194,2.1466880984131125,11.369900026586889,17.846374621595093,4.482703165,179.0,10.0300483316875,1.6576561573452877,0.1468365990530178,1.8044927563983053,1.8189199116353798e-05,1.2463145624577203e-05,0.0012600731175244218,9.030214273156064e-05,0.0013503752602559826,8.153678044769437e-05,0.00012500595297936895,0.00020654273342706332,0.001556917993683046,369
75,75,75,hnsw,80,64,2024-10-20 01:38:20.987672,2024-10-20 01:53:16.952369,1791.868126,1873.62692,1853.54415,32000,3804.101620986688,895.964697,225.6934125608746,16.11072405903064,202213.33,31806.55261781565,170406.77738218434,14434.64,2518.392503072549,11916.24749692745,216647.97000000003,34324.94512088821,182323.0248791118,6.1535074342822105,0.9939547693067392,5.325211793193261,0.445753870029306,0.0786997657210171,0.3723827342789828,6.599261304311517,1.0726545350277563,5.697594527472243,35.71569293650417,2.2399117425,179.0,5.01180252384375,0.8282956410889494,0.0733711357503232,0.9016667768392728,1.8189199116353798e-05,1.2463145624577203e-05,0.0006307345120139266,4.568977167800386e-05,0.0006764242836919304,4.074220068739149e-05,6.246282469628821e-05,0.00010320502538367971,0.0007796293090756102,369
76,76,76,hnsw,80,128,2024-10-20 01:56:18.881172,2024-10-20 02:11:14.471484,1791.107482,1876.14479,1849.00085,64000,3814.1959165174576,895.590312,225.9407312570393,16.098566282838483,202350.33,31793.26203143241,170557.06796856757,14417.72,2517.3401754748,11900.3798245252,216768.05,34310.602206907206,182457.4477930928,3.0789289530431443,0.4967697192411314,2.664954187008868,0.2226136733169618,0.0393334402417937,0.1859434347582062,3.301542626360106,0.5361031594829251,2.8508976217670745,71.46124644546177,1.11948789,179.0,2.504854153875,0.4139747660342761,0.0366702385587555,0.4506450045930317,1.8189199116353798e-05,1.2463145624577203e-05,0.0003155902176869223,2.2817901514988585e-05,0.0003384081192019109,2.036258813955678e-05,3.121836208807124e-05,5.158095022762802e-05,0.0003899890694295389,369
77,77,77,hnsw,80,256,2024-10-20 02:17:14.772492,2024-10-20 02:39:39.200465,3575.532930851064,3708.97325,3670.43275,96256,3818.271389592963,1344.427973,225.2941519240466,16.08842603277193,302891.76,47726.90174877253,255164.85825122747,21629.73,3778.940553641283,17850.789446358718,324521.49,51505.84230241381,273015.6476975862,3.064092382554901,0.4958330052025071,2.650898211552812,0.2220522796848736,0.0392592727065459,0.1854511869011668,3.2861446622397747,0.535092277909053,2.836349398453979,71.59624906138426,1.1173769722406914,179.0,2.5001309753885472,0.4131941710020892,0.0366010927837068,0.4497952637857961,1.8189199116353798e-05,1.2463145624577203e-05,0.00031406946921187735,2.2760358667699543e-05,0.0003368298278795769,2.032419223611447e-05,3.115949642678371e-05,5.148368866289818e-05,0.0003883135165424751,369
78,78,78,hnsw,80,512,2024-10-20 02:51:40.291434,2024-10-20 03:14:11.504996,7187.231191489362,7372.77775,7343.109600000001,96256,3810.7669920629032,1351.213562,226.03778454378772,16.1232099889181,305425.32,47967.78868806157,257457.5313119384,21785.9,3798.013600295632,17987.88639970437,327211.22000000003,51765.802288357205,275445.4177116428,3.0899963488197075,0.4983355706455865,2.674716706615052,0.2236613076498779,0.0394574218780713,0.186875482044801,3.313657656469585,0.5377929925236578,2.861592188659853,71.23670358779303,1.1230165907579786,179.0,2.5127496218209773,0.4152796422046554,0.0367858256050768,0.4520654678097323,1.8189199116353798e-05,1.2463145624577203e-05,0.00031672462575402,2.2925284034112485e-05,0.0003396499097881325,2.042677238026568e-05,3.131676445485614e-05,5.1743536835121816e-05,0.0003913934466232543,369
79,79,79,hnsw,80,1024,2024-10-20 03:35:16.378365,2024-10-20 03:55:00.998480,12602.268808510638,12835.68032,12800.2365,96256,3811.490493231811,1184.620115,226.21052657036813,16.238167625576747,267973.54000000004,42053.75741480842,225919.7825851916,19236.06,3329.749962910583,15906.31003708942,287209.60000000003,45383.507377719005,241826.09262228105,2.7111513093299666,0.4368949199510516,2.347072209370757,0.1975005005360143,0.0345926483846262,0.1652500627190972,2.908651809865981,0.4714875683356778,2.5123222720898544,81.25474047011265,0.9845579413231382,179.0,2.202948393710522,0.3640790999592097,0.0322504378169171,0.3963295377761268,1.8189199116353798e-05,1.2463145624577203e-05,0.00027789300920632155,2.0243801304941467e-05,0.00029813681051126304,1.790832043631394e-05,2.745566663424267e-05,4.536398707055661e-05,0.00034350079758181966,369
80,80,80,hnsw,88,8,2024-10-24 22:16:32.735555,2024-10-24 22:30:05.756396,1625.9659,1760.68062,1722.4675499999998,4000,4471.823233879916,813.020841,242.61191110105872,16.634346031481375,197248.54,28862.063700984458,168386.47629901554,13524.07,2285.2525302301497,11238.81746976985,210772.61,31147.31623121461,179625.2937687854,48.71084200622949,7.215515925246114,42.09661907475389,3.342334839983084,0.5713131325575375,2.8097043674424627,52.05317684621257,7.786829057803652,44.90632344219635,4.919923079807004,17.886458502,179.0,36.382682634750005,6.614222931475605,0.5326304725406209,7.146853404016226,1.8189199116353798e-05,1.2463145624577203e-05,0.004992861305638523,0.0003425893210982661,0.005335450626736789,0.0003253403551792773,0.0004534426718896655,0.0007787830270689428,0.006114233653805731,369
81,81,81,hnsw,88,16,2024-10-24 22:32:53.401510,2024-10-24 22:46:58.009203,1689.1440159999995,1826.50053,1790.0738,8000,4558.9268098742,844.607693,226.6088641937104,16.597244041441616,191395.59,29983.390103166523,161412.19989683348,14018.16,2374.037380279284,11644.122619720716,205413.75,32357.427483445805,173056.3225165542,23.61212176975868,3.747923762895816,20.176524987104184,1.732177235713782,0.2967546725349104,1.4555153274650896,25.34429900547246,4.0446784354307255,21.63204031456928,9.471853105652448,9.290684623,179.0,18.898097130875,3.435596782654498,0.2766619082486924,3.7122586909031914,1.8189199116353798e-05,1.2463145624577203e-05,0.0024202424814002647,0.00017754816666066265,0.0025977906480609274,0.00016899011253499344,0.00023552973656949978,0.0004045198491044932,0.0030023104971654206,369
82,82,82,hnsw,88,32,2024-10-24 22:49:51.317541,2024-10-24 23:04:06.472114,1710.237948,1840.24233,1811.25825,16000,4602.034583284493,855.154573,225.6505152314727,16.693718832513333,192966.07000000004,30357.80205800919,162608.26794199084,14275.71,2403.6827263646164,11872.027273635384,207241.78000000003,32761.48478437381,174480.29521562622,11.902265822614538,1.8973626286255745,10.163016746374428,0.8820600405459831,0.1502301703977885,0.7420017046022115,12.784325863160522,2.047592799023363,10.90501845097664,18.710067752862265,4.7033501515,179.0,9.5670417854375,1.73924907624011,0.1400583359437715,1.8793074121838813,1.8189199116353798e-05,1.2463145624577203e-05,0.0012199822468179902,9.041115415596326e-05,0.0013103934009739535,8.55501724195663e-05,0.00011923543496832265,0.00020478560738788895,0.0015151790083618424,369
83,83,83,hnsw,88,64,2024-10-24 23:07:01.055040,2024-10-24 23:20:55.741076,1669.302288,1949.82923,1876.45945,32000,4475.041266962892,834.686036,234.88969689676227,16.843243319815166,196059.15,29631.17342935887,166427.97657064113,14058.82,2346.1494214227328,11712.670578577266,210117.97,31977.3228507816,178140.6471492184,6.049683923361046,0.9259741696674648,5.200874267832536,0.4343739416538907,0.0733171694194604,0.3660209555805396,6.484057865014937,0.999291339086925,5.566895223413074,38.337768478014894,2.295386599,179.0,4.669025013874999,0.8488096555285094,0.0683529860733511,0.9171626416018605,1.8189199116353798e-05,1.2463145624577203e-05,0.0006200926021445073,4.45233290195238e-05,0.0006646159311640311,4.175124389822115e-05,5.8190738672717716e-05,9.994198257093888e-05,0.00076455791373497,369
84,84,84,hnsw,88,128,2024-10-24 23:23:41.576477,2024-10-24 23:37:59.040829,1714.857398,1840.93639,1811.54325,64000,4529.402064531214,857.464352,227.061591010608,17.054015092163272,194697.22,30439.798712057072,164257.42128794294,14623.21,2410.175091674133,12213.034908325866,209320.43,32849.973803731205,176470.45619626882,3.0025089079270093,0.4756218548758917,2.5665222076241085,0.2259378290859566,0.0376589858074083,0.1908286704425916,3.228446737012966,0.5132808406833,2.7573508780667004,74.6386713928371,1.1790134840000002,179.0,2.3982206095,0.4359867003029007,0.035109158643365,0.4710958589462658,1.8189199116353798e-05,1.2463145624577203e-05,0.00030775716306251843,2.315862748131055e-05,0.000330915790543829,2.1445311021342014e-05,2.98893726960608e-05,5.133468371740281e-05,0.00038225047426123184,369
85,85,85,hnsw,88,256,2024-10-24 23:44:05.164677,2024-10-25 00:05:05.545179,3352.0051276595746,3626.86075,3572.1155,96256,4565.25706116281,1260.380502,229.9406643788274,17.028579834377666,289812.73,44743.23473855791,245069.4952614421,21462.49,3542.6985213633,17919.7914786367,311275.22,48285.93325992121,262989.2867400788,2.972117344426531,0.4648357997273719,2.546017861343107,0.2204810067696146,0.0368049630294558,0.1861680464452782,3.1925983511961458,0.5016407627568277,2.7321859077883848,76.37058796709313,1.1522760573470745,179.0,2.3438342530128,0.4260994830834242,0.0343129603243364,0.4604124434077606,1.8189199116353798e-05,1.2463145624577203e-05,0.00030464202780371944,2.2599303193885497e-05,0.00032724133099760496,2.0958978644093045e-05,2.9211547615170653e-05,5.0170526259263695e-05,0.00037741185725686865,369
86,86,86,hnsw,88,512,2024-10-25 00:16:14.779524,2024-10-25 00:37:29.731736,6781.590925531915,7179.60327,7070.67775,96256,4497.321607830804,1274.952212,230.91834127505325,16.965537842448953,294409.85000000003,45260.52728635408,249149.322713646,21630.25,3583.656926693133,18046.593073306867,316040.10000000003,48844.18421304721,267195.9157869528,3.019428808518989,0.4702099327455335,2.588403036835584,0.2221950482282158,0.0372304783773804,0.1874853834909706,3.2416238567472053,0.5074404111229139,2.7758884203265546,75.49773167498141,1.1655979331781914,179.0,2.370932159532912,0.4310257716834058,0.0347096647372452,0.465735436420651,1.8189199116353798e-05,1.2463145624577203e-05,0.00030949145287319636,2.277499244339212e-05,0.00033226644531658846,2.120129289618857e-05,2.9549272770251994e-05,5.075056566644057e-05,0.00038301701098302903,369
87,87,87,hnsw,88,1024,2024-10-25 00:57:12.731716,2024-10-25 01:16:16.509847,12167.781776595744,12895.820589999998,12771.63225,96256,4522.113537814389,1143.778131,222.74404720193064,17.000342525345943,254769.77,40603.87583190496,214165.89416809505,19444.620000000003,3214.950633583649,16229.669366416354,274214.39,43818.82646548861,230395.5635345114,2.611640974907274,0.42183215417122,2.2249615002503225,0.1997479746805509,0.0334000024266918,0.1686094307514997,2.811388949587825,0.4552321565979119,2.3935709310018223,84.15618151034573,1.0456748205618351,179.0,2.126997646370097,0.3866794746569517,0.0311385439290512,0.4178180185860028,1.8189199116353798e-05,1.2463145624577203e-05,0.0002676931999279956,2.0474167404756467e-05,0.0002881673673327521,1.901998752215675e-05,2.6509081409843483e-05,4.5529068932000235e-05,0.0003336964362647523,369
88,88,88,hnsw,96,8,2024-10-28 05:34:22.102191,2024-10-28 05:48:22.175582,1680.072126,1823.86583,1795.6858,4000,4552.644268831324,840.073391,236.2080410186448,16.569207106334833,198432.09,29822.423364598624,168609.66663540137,13919.35,2361.292288645984,11558.057711354017,212351.44,32183.71565324461,180167.7243467554,49.6080225,7.455605841149656,42.15241665885034,3.4398677086557323,0.5903230721614958,2.8895144278385043,53.04789020865573,8.045928913311151,45.04193108668885,4.76148874949903,20.161761384,179.0,37.59328424725,7.455605841149656,0.5503532808172279,8.005959121966884,1.8189199116353798e-05,1.2463145624577203e-05,0.0050848223062499994,0.00035258644013721254,0.005437408746387212,0.0003667262923499889,0.0004685305760796009,0.0008352568684295898,0.006272665614816802,369
89,89,89,hnsw,96,16,2024-10-28 05:51:17.748642,2024-10-28 06:05:43.071678,1730.578884,1841.77554,1813.2307,8000,4604.087142360306,865.323036,222.0669530401823,16.607786227939968,192159.65,30718.78029134221,161440.8697086578,14371.1,2432.2644116394,11938.8355883606,206530.75,33151.044702981606,173379.7052970184,24.01995625,3.839847536417776,20.180108713582225,1.7758019288077396,0.304033051454925,1.492354448545075,25.795758178807738,4.143880587872701,21.6724631621273,9.24510231113274,10.383876432,179.0,19.3616029305,3.839847536417776,0.2834474802626645,4.123295016680441,1.8189199116353798e-05,1.2463145624577203e-05,0.002462045515625,0.0001820196977027933,0.0026440652133277935,0.00018887439602126142,0.00024130647684806223,0.00043018087286932365,0.0030742460861971172,369
90,90,90,hnsw,96,32,2024-10-28 06:08:33.532724,2024-10-28 06:22:59.429178,1731.7228799999998,1835.84419,1805.50045,16000,4554.52786467385,865.896454,220.88033634562035,16.70381017636088,191259.5,30739.13650610164,160520.36349389833,14463.77,2433.876184510766,12029.893815489231,205723.27,33173.012690612406,172550.25730938755,11.95371875,1.9211960316313523,10.032522718368648,0.8936860187504425,0.1521172615319228,0.7518683634680771,12.847404768750442,2.073313293163275,10.784391081836722,18.477959952472563,5.195378724,179.0,9.687216579125,1.9211960316313528,0.1418176552823655,2.063013686913718,1.8189199116353798e-05,1.2463145624577203e-05,0.001225256171875,9.160281692192035e-05,0.0013168589887969204,9.449977809570412e-05,0.00012073319092245349,0.00021523296901815761,0.001532091957815078,369
91,91,91,hnsw,96,64,2024-10-28 06:25:52.912579,2024-10-28 06:40:20.539258,1735.180026,1843.75813,1811.21785,32000,4626.42405711643,867.626679,223.41604366455863,16.980436812962502,193841.72,30800.55911871956,163041.16088128043,14732.68,2438.7395297778494,12293.94047022215,208574.4,33239.2986484974,175335.10135150258,6.057553749999999,0.962517472459986,5.0950362775400135,0.4552361565938945,0.0762106103055578,0.3841856396944422,6.512789906593894,1.0387280827655438,5.479221917234455,36.88222224434387,2.602880037,179.0,4.85328673565625,0.962517472459986,0.0710505168994523,1.0335679893594385,1.8189199116353798e-05,1.2463145624577203e-05,0.0006208992593749999,4.6661706050874185e-05,0.0006675609654258741,4.734430326897534e-05,6.048721934431277e-05,0.00010783152261328811,0.0007753924880391622,369
92,92,92,hnsw,96,128,2024-10-28 06:43:20.659282,2024-10-28 06:58:12.063425,1782.7336879999998,1889.07795,1854.3927,64000,4689.568748593293,891.404143,220.33218214468172,17.209264866519696,196405.02,31644.653938935688,164760.36606106427,15340.41,2505.573621880116,12834.836378119884,211745.43,34150.2275608158,177595.20243918416,3.0688284374999992,0.4944477177958701,2.5743807197041293,0.2370431529065396,0.0391495878418768,0.2005443184081232,3.305871590406539,0.5335973056377469,2.774925038112253,71.79683929290421,1.3371062145,179.0,2.493145962453125,0.4944477177958701,0.0364988344984163,0.5309465522942864,1.8189199116353798e-05,1.2463145624577203e-05,0.0003145549148437499,2.429692317292031e-05,0.0003388518380166702,2.432089117525457e-05,3.107244119337998e-05,5.539333236863456e-05,0.00039424517038530476,369
93,93,93,hnsw,96,256,2024-10-28 07:04:07.868273,2024-10-28 07:25:44.397882,3448.146526595745,3777.19125,3703.58175,96256,4617.385714396226,1296.529609,236.8941888160149,17.1207042599827,307140.33,46026.52020475139,261113.80979524856,22197.5,3644.307033804016,18553.192966195984,329337.83,49670.8272385554,279667.00276144454,3.1908694522938825,0.4781678046537503,2.712701647640132,0.2280455248980445,0.0378605700819067,0.1927484309154336,3.418914977191927,0.516028374735657,2.9054500785555657,74.2412663249868,1.293081391954787,179.0,2.411058012082364,0.4781678046537503,0.0352970939826109,0.5134648986363612,1.8189199116353798e-05,1.2463145624577203e-05,0.00032706411886012293,2.337466630204956e-05,0.0003504387851621725,2.3520114911917552e-05,3.0049367113886128e-05,5.356948202580368e-05,0.00040400826718797614,369
94,94,94,hnsw,96,512,2024-10-28 07:37:08.603335,2024-10-28 07:59:31.038174,7140.546707446808,7392.23491,7342.54905,96256,4625.180077722143,1342.434839,224.2785133796725,16.925052404722344,301079.29000000004,47656.14592361823,253423.1440763818,22720.78,3773.338219375183,18947.44178062482,323800.07000000007,51429.48414299341,272370.5858570066,3.127901533410905,0.4950979255695045,2.6328036078414003,0.2333910983010216,0.0392010702644529,0.1968442671690577,3.3612926317119265,0.5342989958339575,2.829647875010457,71.70254913207002,1.3388645335771276,179.0,2.4964244948990197,0.4950979255695045,0.0365468311319639,0.5316447567014684,1.8189199116353798e-05,1.2463145624577203e-05,0.0003206099071746177,2.3922587575854714e-05,0.00034453249475047246,2.435287359105853e-05,3.111330202068807e-05,5.546617561174661e-05,0.00039999867036221906,369
95,95,95,hnsw,96,1024,2024-10-28 08:20:31.630911,2024-10-28 08:40:07.895930,12513.3914893617,12996.34911,12885.53145,96256,4620.653579225652,1176.265019,228.38974691977984,17.082068815650125,268646.87,41757.153317079225,226889.7166829208,20093.04,3306.265319822183,16786.77468017782,288739.91,45063.418636901406,243676.49136309852,2.7909623296210104,0.4338135110235125,2.357148818597498,0.2064201533996534,0.034348667302009,0.1743971771128846,2.997382483020664,0.4681621783255216,2.5315459957103825,81.83189880273062,1.173136654587766,179.0,2.187411053866772,0.4338135110235124,0.0320229762867688,0.4658364873102812,1.8189199116353798e-05,1.2463145624577203e-05,0.00028607363878615355,2.115806572346447e-05,0.000307231704509618,2.1338416200990042e-05,2.7262022505151467e-05,4.860043870614151e-05,0.0003558321432157595,369
96,96,96,ivf,8,8,2024-10-26 11:08:46.662106,2024-10-26 11:13:01.252700,509.127862,664.4810200000001,603.5902,4000,840.9660842188113,254.590594,131.52108046851097,12.636484127139434,33484.03,9037.910925704637,24446.11907429536,3217.13,715.6074847917666,2501.522515208233,36701.16,9753.5184104964,26947.6415895036,6.29981957952602,2.2594777314261587,6.11152976857384,0.6934006110804424,0.1789018711979416,0.6253806288020584,6.993220190606463,2.4383796026241003,6.736910397375899,15.71149953796015,0.509181188,73.0,4.6462783405,0.1882898109521799,0.068019982278384,0.2563097932305639,1.8189199116353798e-05,1.2463145624577203e-05,0.0006457315069014171,7.107356263574534e-05,0.0007168050695371624,9.261598014833577e-06,5.7907243569970406e-05,6.716884158480398e-05,0.0007839739111219664,369
