,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules)
95,95,hnsw,96,1024,2024-10-28 08:20:31.630911,2024-10-28 08:40:07.895930,12513.3914893617,12996.34911,12885.53145,96256,4620.653579225652,1176.265019,228.38974691977984,17.082068815650125,268646.87,41757.153317079225,226889.7166829208,20093.04,3306.265319822183,16786.77468017782,288739.91,45063.418636901406,243676.49136309855,2.7909623296210104,0.4338135110235125,2.357148818597498,0.20642015339965342,0.034348667302009,0.1743971771128846,2.997382483020664,0.4681621783255216,2.5315459957103825,81.83189880273062,1.173136654587766,179.0,2.187411053866772,0.43381351102351245,0.032022976286768805,0.46583648731028127
96,96,ivf,8,8,2024-10-26 11:08:46.662106,2024-10-26 11:13:01.252700,509.127862,664.4810200000001,603.5902,4000,840.9660842188113,254.590594,131.52108046851097,12.636484127139434,33484.03,9037.910925704637,24446.11907429536,3217.13,715.6074847917666,2501.522515208233,36701.16,9753.5184104964,26947.6415895036,6.29981957952602,2.2594777314261587,6.11152976857384,0.6934006110804424,0.1789018711979416,0.6253806288020584,6.993220190606463,2.4383796026241003,6.736910397375899,15.71149953796015,0.509181188,73.0,4.6462783405,0.1882898109521799,0.06801998227838404,0.2563097932305639
97,97,ivf,8,16,2024-10-26 11:14:16.698577,2024-10-26 11:21:12.680279,831.9029199999999,1109.3493299999998,937.0523,8000,838.8954792870904,415.981702,122.55563106475294,11.705034083446296,50980.9,14767.260291631235,36213.63970836876,4869.08,1169.2483010099666,3699.831698990033,55849.98,15936.5085926412,39913.4714073588,4.680530591583921,1.8459075364539044,4.526704963546095,0.518048705846233,0.1461560376262458,0.4624789623737541,5.198579297430154,1.9920635740801504,4.98918392591985,19.231615144456523,0.415981702,73.0,3.79583303075,0.15382562803782537,0.055569743472478866,0.20939537151030424
98,98,ivf,8,32,2024-10-26 11:23:56.061345,2024-10-26 11:38:26.372503,1740.5565279999998,2203.983989999999,1923.5683,16000,839.8022176165802,870.311158,103.373396023954,10.092022742973958,89967.01999999999,30895.85754158244,59071.16245841755,8783.2,2446.2851080923665,6336.914891907634,98750.22,33342.1426496748,65408.077350325184,3.852863578346839,1.9309910963489023,3.691947653651097,0.45418830473209904,0.1528928192557729,0.3960571807442271,4.307051883078938,2.083883915604676,4.088004834395324,18.384229425218976,0.435155579,73.0,3.970794658375,0.16091592469574187,0.058131123987871985,0.21904704868361385
99,99,ivf,8,64,2024-10-26 11:45:45.282721,2024-10-26 12:25:54.380446,4818.123346,5197.09777,5066.61485,32000,842.7767365531012,2409.097725,88.21715607240466,7.868460379705019,212523.75,85522.44726632627,127001.30273367371,18955.89,6771.53203705875,12184.357962941249,231479.64,92293.979303385,139185.66069661497,4.1915054168500285,2.672576477072696,3.968790710427304,0.4612172147770196,0.2116103761580859,0.380761186341914,4.652722631627048,2.8841868532307817,4.349551896769218,13.282981287112376,0.60227443125,73.0,5.49575418515625,0.22271470642272465,0.08045602843510558,0.3031707348578302
100,100,ivf,8,128,2024-10-26 12:42:59.793229,2024-10-26 14:11:13.190950,10586.723811999998,11065.052699999998,10922.4674,64000,844.5775798602564,5293.397721,83.55385204579832,6.950103116954131,442283.77,187914.4721926605,254369.29780733952,36789.66,14878.770537482147,21910.889462517847,479073.43,202793.24273014264,276280.1872698574,4.219200580573873,2.9361636280103203,3.97452027823968,0.4307487814159849,0.2324807896481585,0.3423576478518413,4.649949361989858,3.1686444176584785,4.3168779260915215,12.090533032516866,0.661674715125,73.0,6.037781775515626,0.24468030233419336,0.08839113356414359,0.33307143589833693
101,101,ivf,8,256,2024-10-26 14:47:31.381504,2024-10-26 17:04:56.126169,21927.44177393617,22638.682500000003,22469.24975,96256,844.8932286221403,8244.744665,81.69072631917582,6.5129354736663645,673519.1799999999,292686.649246156,380832.530753844,53697.490000000005,23174.46571679308,30523.024283206923,727216.6699999999,315861.11496294907,411355.55503705086,4.209847540492959,3.040710701111162,3.956454982067029,0.40864101218915483,0.2407586614527206,0.3171025627826517,4.618488552682114,3.2814693625638824,4.27355754484968,11.674830926980563,0.6852347627160904,73.0,6.252767209784325,0.25339255842593017,0.09153844940650314,0.3449310078324333
102,102,ivf,8,512,2024-10-26 18:18:56.199983,2024-10-26 20:48:38.596167,47778.63111702128,54067.51815,53170.42745,96256,847.6717078423497,8982.396184,81.9417285680482,6.448597769844262,736033.07,318873.11834616016,417159.9516538398,57923.86,25247.86890059026,32675.99109940974,793956.9299999999,344120.98724675045,449835.9427532496,4.609922617977267,3.3127609535630005,4.33385920518035,0.43919798510556907,0.2622991699280071,0.3394696548725247,5.0491206030828355,3.575060123491008,4.673328860052875,10.716071527935624,0.746542236037234,73.0,6.812197903839761,0.2760634127969167,0.09972833023304438,0.3757917430299611
103,103,ivf,8,1024,2024-10-26 23:20:47.260255,2024-10-27 01:42:44.990725,30614.07826595745,32111.13982,31820.28495,96256,844.8204686985174,8517.73047,80.23536344652614,6.274260519069935,683423.2,302377.5861767316,381045.6138232684,53442.46,23941.778767250496,29500.681232749503,736865.6599999999,326319.36494398204,410546.2950560179,4.220451151145515,3.141389484050153,3.958668694141336,0.40105079200134225,0.248730248163756,0.3064814788974142,4.621501943146858,3.3901197322139094,4.26515017303875,11.3006628161128,0.7079230776263298,73.0,6.45979808334026,0.2617824570041794,0.09456931310392806,0.3563517701081075
104,104,ivf,16,8,2024-10-21 03:23:05.923883,2024-10-21 03:26:49.401267,446.90149,619.2666999999999,548.6740499999999,4000,1354.2272613177945,223.477384,140.5474211206983,12.916116827284858,31409.17,7933.398711900135,23475.771288099862,2886.46,628.1539555702666,2258.306044429733,34295.630000000005,8561.552667470402,25734.0773325296,6.199501101687472,1.9833496779750337,5.868942822024967,0.6242838532384613,0.1570384888925666,0.5645765111074333,6.823784954925934,2.1403881668676004,6.4335193331324,17.898902915384046,0.893909536,73.0,4.078462258,0.3305582796625056,0.05970734213102793,0.3902656217935335
105,105,ivf,16,16,2024-10-21 03:27:34.615029,2024-10-21 03:31:46.604311,503.924048,761.3163499999999,576.9472,8000,1633.6619077901437,251.989282,181.49906867864323,16.780793081508918,45735.82,8945.564913322236,36790.25508667776,4228.58,708.2956736669665,3520.2843263330333,49964.4,9653.860586989202,40310.5394130108,4.785147821528933,1.1181956141652796,4.59878188583472,0.4736980304906451,0.0885369592083708,0.4400355407916291,5.258845852019578,1.2067325733736505,5.038817426626349,31.747382017620893,0.503978564,73.0,2.2994021982499997,0.18636593569421325,0.03366248969901598,0.22002842539322923
106,106,ivf,16,32,2024-10-21 03:33:12.580923,2024-10-21 03:40:50.265787,915.308798,1037.6408299999994,998.8083,16000,1638.7122351138362,457.684864,162.26763400242135,15.509383329748916,74267.44,16247.713506946136,58019.726493053866,7098.41,1286.4682438122666,5811.9417561877335,81365.85,17534.181750758402,63831.6682492416,3.795479921513222,1.0154820941841336,3.626232905815866,0.39381673144086593,0.0804042652382666,0.3632463597617333,4.189296652954088,1.0958863594224002,3.9894792655776,34.95855174271177,0.457684864,73.0,2.088187192,0.1692470156973556,0.030570371679132614,0.19981738737648821
107,107,ivf,16,64,2024-10-21 03:44:41.885244,2024-10-21 04:05:19.966625,2476.09451,2666.29395,2607.07195,32000,1640.9983141793468,1238.081381,120.3518300870078,11.908029816337253,149005.36,43951.62077453412,105053.73922546586,14743.11,3480.019780404483,11263.090219595517,163748.46999999997,47431.6405549386,116316.82944506138,3.51184404232984,1.3734881492041913,3.282929350795808,0.3933194606334418,0.10875061813764,0.3519715693623599,3.9051635029632816,1.4822387673418314,3.634900920158168,25.846443126503974,0.6190406905,73.0,2.8243731504062497,0.22891469153403188,0.04134789127108188,0.2702625828051137
108,108,ivf,16,128,2024-10-21 04:14:27.507669,2024-10-21 05:01:43.880868,5672.678864,5968.427970000001,5876.83925,64000,1644.095549312697,2836.373199,109.16077620151,10.238268366884254,309620.7,100690.63401697358,208930.06598302643,29039.55,7972.5250606358495,21067.02493936415,338660.25,108663.15907760942,229997.09092239055,3.526747473737323,1.573291156515212,3.264532280984788,0.3765350844551052,0.1245707040724351,0.3291722646775648,3.903282558192428,1.6978618605876472,3.593704545662353,22.564026490789026,0.70909329975,73.0,3.2352381801093753,0.2622151927525353,0.04736281977754043,0.3095780125300757
109,109,ivf,16,256,2024-10-21 05:21:16.484529,2024-10-21 06:34:19.828176,11657.761164893616,12077.987,11964.41,96256,1644.5273913739484,4383.343647,105.06609955511892,9.795193682654926,460540.82,155607.74974404316,304933.0702559568,42935.7,12320.775378715049,30614.92462128495,503476.52,167928.5251227582,335547.9948772417,3.4373721660291023,1.616603118185289,3.167938312998221,0.3667240077854945,0.1280000766571958,0.3180573119731232,3.804096173814597,1.7446031948424847,3.4859956249713444,21.95949205713736,0.7286143030252659,73.0,3.3243027575527755,0.26943385303088146,0.04866669581237132,0.3181005488432528
110,110,ivf,16,512,2024-10-21 07:14:04.719109,2024-10-21 08:28:25.089087,23725.305760638297,24282.21839,24124.609050000003,96256,1644.7115083823996,4460.369978,102.96631271963064,9.358911974992225,459267.85,158342.16780550478,300925.6821944952,41744.21,12537.282273662033,29206.92772633797,501012.06,170879.45007916685,330132.6099208332,3.400474188574351,1.645010885612375,3.126305707638955,0.35295157625640533,0.1302493587273731,0.3034296846569354,3.753425764830756,1.7752602443397485,3.42973539229589,21.58027259504615,0.7414178819813829,73.0,3.38271908654006,0.27416848093539586,0.04952189159946998,0.3236903725348658
111,111,ivf,16,1024,2024-10-21 09:48:32.053234,2024-10-21 11:03:21.337345,47758.27529787234,49695.5987,48417.2842,96256,1644.8317657303623,4489.284111,102.23908058645034,9.257342367387537,458980.2800000001,159368.613262276,299611.6667377241,41558.84,12618.554600600648,28940.28539939935,500539.1200000001,171987.16786287664,328551.95213712344,3.3886002148586765,1.6556745892440574,3.112654449984667,0.3505024623209917,0.1310936939058411,0.3006595474505417,3.7391026771796683,1.7867682831498986,3.4133139974352087,21.441280529371245,0.746224087599734,73.0,3.4046473996737867,0.27594576487400957,0.049842914870450006,0.3257886797444596
112,112,ivf,24,8,2024-10-25 21:31:49.469363,2024-10-25 21:35:35.673445,452.365716,635.2972699999999,566.4958499999998,4000,1788.5934942426925,226.204082,153.77715420714642,14.654377457255611,34785.02,8030.195900115568,26754.824099884427,3314.88,635.8182037536333,2679.0617962463666,38099.9,8666.014103869202,29433.885896130792,7.19059326872833,2.007548975028892,6.688706024971107,0.7302012939496323,0.1589545509384083,0.6697654490615916,7.920794562677962,2.1665035259673004,7.358471474032698,17.68314684966649,1.357224492,73.0,4.1282244965,0.501887243757223,0.06043584488804066,0.5623230886452637
113,113,ivf,24,16,2024-10-25 21:36:19.580010,2024-10-25 21:40:05.176176,451.148306,543.3025499999998,507.4077,8000,2159.064875666075,225.596166,198.51507582801744,17.979339241075575,44784.240000000005,8008.615013830702,36775.62498616931,4056.07,634.1094633288999,3421.9605366711,48840.310000000005,8642.724477159602,40197.5855228404,4.847222342453373,1.0010768767288378,4.596953123271163,0.4578817798592844,0.0792636829161125,0.4277450670838875,5.305104122312657,1.0803405596449502,5.024698190355051,35.46159556630054,0.676788498,73.0,2.05856501475,0.25026921918220946,0.030136712775396937,0.2804059319576064
114,114,ivf,24,32,2024-10-25 21:41:09.016514,2024-10-25 21:46:45.097560,672.102132,831.79877,739.4740499999998,16000,2435.343872987478,336.081046,215.72802412665663,19.935637786606986,72502.1,11930.804315440037,60571.29568455997,6699.99,944.6622054475666,5755.327794552433,79202.09000000001,12875.466520887603,66326.6234791124,3.972124797713749,0.7456752697150023,3.785705980284998,0.3821560148280401,0.0590413878404729,0.359707987159527,4.354280812541789,0.8047166575554752,4.145413967444525,47.607564277814106,0.504121569,73.0,1.5333697723750002,0.18641881742875058,0.022448027668513133,0.20886684509726372
115,115,ivf,24,64,2024-10-25 21:49:24.452000,2024-10-25 22:04:29.505953,1810.053114,1929.81401,1897.98715,32000,2438.8964415411874,905.053953,165.9126502925732,15.560221524163657,150159.9,32129.219236476856,118030.68076352314,14082.84,2543.9407353249494,11538.89926467505,164242.74,34673.159971801804,129569.5800281982,3.9394682991450733,1.0040381011399018,3.688458773860098,0.39081646036724127,0.0794981479789046,0.3605906020210953,4.330284759512315,1.0835362491188063,4.049049375881194,35.35700815838545,0.6787904647499999,73.0,2.0646543302812503,0.25100952528497544,0.03022585834614602,0.28123538363112144
116,116,ivf,24,128,2024-10-25 22:10:42.281793,2024-10-25 22:44:09.396416,4014.172038,4262.1613,4175.3643,64000,2441.7018561797754,2007.114623,138.92751156544185,13.500853259440378,278843.43999999994,71252.13424166503,207591.30575833493,27097.759999999995,5641.631234238783,21456.12876576121,305941.19999999995,76893.76547590381,229047.4345240961,3.521942801855487,1.113314597526016,3.243614152473983,0.36876756210331896,0.0881504880349809,0.3352520119650189,3.890710363958806,1.201465085560997,3.578866164439002,31.88656953948165,0.752667983625,73.0,2.289365116859375,0.278328649381504,0.033515550138300036,0.311844199519804
117,117,ivf,24,256,2024-10-25 22:58:02.532473,2024-10-25 23:49:01.604566,8135.775417553192,8429.12875,8362.51575,96256,2442.718426933159,3059.072093,131.9458606168913,12.832848918412202,403631.9,108596.39650254654,295035.50349745346,39256.61,8598.490823539283,30658.11917646072,442888.51,117194.88732608582,325693.6226739142,3.347163840416079,1.1282039197821077,3.065112860470552,0.35246984127390024,0.0893294010091764,0.3185060585985363,3.6996336816899795,1.217533320791284,3.3836189190690886,31.465750748490123,0.7627340657413564,73.0,2.3199827832966258,0.2820509799455269,0.03396378267536394,0.31601476262089084
118,118,ivf,24,512,2024-10-26 00:16:31.598936,2024-10-26 01:08:13.210817,16497.881909574466,16922.010850000002,16815.33155,96256,2441.7656604078466,3101.611881,129.09034249343594,12.517149627207017,400388.14,110106.54975959248,290281.5902404076,38823.34,8718.062368646148,30105.27763135385,439211.48,118824.61212823862,320386.86787176144,3.3016978440856226,1.143892845740447,3.0157246326505107,0.3471986950884397,0.0905716253391596,0.3127626083709467,3.6488965391740624,1.2344644710796069,3.328487241021458,31.03418599523994,0.7733407283078456,73.0,2.3522447152696975,0.28597321143511173,0.03443608671749298,0.3204092981526047
119,119,ivf,24,1024,2024-10-26 02:04:05.289912,2024-10-26 02:55:52.441933,33054.75132978723,33602.25623,33480.11025,96256,2442.475725070168,3107.152021,127.24659344886298,12.261266826506525,395374.51,110303.2235292288,285071.2864707712,38097.62,8733.634686493815,29363.98531350618,433472.13,119036.8582157226,314435.27178427734,3.2480790013409906,1.1459360822102391,2.9615949807884308,0.3395589469913582,0.0907334055694586,0.305061350082137,3.5876379483323486,1.236669487779698,3.266656330870568,30.978851163201583,0.7747220797041223,73.0,2.356446325766705,0.2864840205525598,0.03449759690922124,0.320981617461781
120,120,ivf,32,8,2024-10-20 17:05:52.607861,2024-10-20 17:09:27.068120,428.878348,952.5029799999996,534.57485,4000,2249.769093881364,214.460259,169.81803607725757,15.685889850575998,36419.22,7613.292728110552,28805.92727188945,3364.0,602.80847033485,2761.19152966515,39783.22,8216.101198445402,31567.1188015546,7.835922878648241,1.903323182027638,7.201481817972362,0.7475960833725949,0.1507021175837125,0.6902978824162875,8.583518962020836,2.0540252996113506,7.89177970038865,18.651474257522,1.715682072,73.0,3.9138997267500004,0.6344410606758794,0.05729820095630735,0.6917392616321867
121,121,ivf,32,16,2024-10-20 17:10:08.242378,2024-10-20 17:13:42.077454,427.62825,563.5823499999998,485.775,8000,2632.125161592506,213.835076,217.2879252045628,19.41767495618913,46463.78,7591.098867066868,38872.68113293313,4152.18,601.0511955387332,3551.128804461267,50615.96,8192.1500626056,42423.8099373944,5.175380927744428,0.9488873583833584,4.859085141616641,0.472456684720632,0.0751313994423416,0.4438911005576584,5.64783761246506,1.0240187578257,5.302976242174299,37.4120099922241,0.8553403039999999,73.0,1.9512450684999998,0.31629578612778614,0.028565584162973626,0.34486137029075975
122,122,ivf,32,32,2024-10-20 17:14:33.809454,2024-10-20 17:18:58.278748,528.893974,686.71935,603.3438,16000,3236.8627348484847,264.469294,275.0700805364573,24.272950189824307,72747.59,9388.602635319636,63358.98736468036,6419.450000000001,743.3746993967666,5676.075300603234,79167.04,10131.977334716405,69035.06266528359,4.155532598528348,0.5867876647074772,3.9599367102925225,0.3724195347564404,0.0464609187122979,0.3547547062877021,4.5279521332847885,0.6332485834197752,4.314691416580224,60.49851670114868,0.5289385879999999,73.0,1.206641153875,0.19559588823582574,0.017664828468738264,0.213260716704564
123,123,ivf,32,64,2024-10-20 17:21:06.921185,2024-10-20 17:32:44.486254,1395.07597,1495.75923,1465.03645,32000,3245.26795891985,697.565069,206.60841031877987,19.24924368596788,144122.81,24763.40881040172,119359.40118959828,13427.6,1960.727522029683,11466.872477970315,157550.41,26724.136332431404,130826.2736675686,3.987933462283298,0.7738565253250538,3.7299812871749465,0.381636169413813,0.0612727350634276,0.3583397649365723,4.369569631697111,0.8351292603884813,4.088321052111519,45.87385667959816,0.697565069,73.0,1.59132031365625,0.2579521751083513,0.0232964044772407,0.28124857958559196
124,124,ivf,32,128,2024-10-20 17:37:38.498977,2024-10-20 18:03:42.182753,3127.314778,3325.14584,3252.4595,64000,3245.9987821293507,1563.683776,178.46040502756998,16.906954210158663,279055.64,55510.43524984855,223545.20475015143,26437.13,4395.228418977066,22041.90158102293,305492.77,59905.66366882561,245587.1063311744,3.7820106744807447,0.8673505507788836,3.4928938242211167,0.37051568832533593,0.0686754440465166,0.3444047122034833,4.15252636280608,0.9360259948254002,3.8372985364246,40.92899151496984,0.781841888,73.0,1.7835768070000002,0.28911685025962786,0.026110976121852664,0.3152278263814805
125,125,ivf,32,256,2024-10-20 18:14:28.560650,2024-10-20 18:53:51.492007,6284.339678191488,6505.6125,6455.371999999999,96256,3247.152028339909,2362.931357,169.1581639965515,16.1921842912003,399709.13,83883.55120503933,315825.5787949607,38261.02,6641.766840444882,31619.253159555123,437970.15,90525.3180454842,347444.83195451583,3.5715878753529524,0.8714630901454385,3.2811001786378062,0.35472602497869504,0.0690010684055527,0.3284912437620005,3.9263139003316474,0.9404641585509912,3.609591422399807,40.73584267052409,0.7855489883643617,73.0,1.7920336297062,0.2904876967151462,0.02623478121669452,0.3167224779318407
126,126,ivf,32,512,2024-10-20 19:15:20.004012,2024-10-20 19:55:11.206356,12719.112558510638,13159.17926,12979.44,96256,3245.324164430656,2391.202344,164.3367785189826,15.68947525253848,392962.4900000001,84887.16511815881,308075.32488184125,37516.71,6721.231401887599,30795.4785981124,430479.20000000007,91608.3965200464,338870.80347995367,3.4945462785477703,0.8818895977202337,3.2005830793076924,0.3464817443834332,0.0698266227755942,0.3199330805156292,3.8410280229312037,0.9517162204958278,3.520516159823322,40.25422618103623,0.7949475877659574,73.0,1.8134741845910902,0.2939631992400779,0.026548663867804047,0.32051186310788193
127,127,ivf,32,1024,2024-10-20 20:37:58.079438,2024-10-20 21:17:51.385337,25460.65118085106,25867.420139999995,25763.63625,96256,3246.071317024129,2393.305899,161.82742463544983,15.44290682417275,387302.53,84961.84086488857,302340.6891351114,36959.6,6727.144109340849,30232.45589065915,424262.13,91688.98497422942,332573.14502577053,3.435227962482764,0.8826654012725291,3.1410061620585874,0.34065587745766274,0.069888049673172,0.3140838585715088,3.775883839940427,0.9525534509457012,3.455090020630096,40.21884542223326,0.795646907912234,73.0,1.815069508674784,0.2942218004241764,0.026572018886153934,0.32079381931033035
128,128,ivf,40,8,2024-10-25 13:14:03.581989,2024-10-25 13:17:31.371831,415.525394,921.3866499999988,520.0804499999998,4000,2742.2795084337354,207.789842,187.8616857507404,16.36302317415497,39035.75,7376.494369867568,31659.255630132437,3400.07,584.0591510576332,2816.0108489423665,42435.82,7960.553520925201,34475.2664790748,8.683198737727647,1.844123592466892,7.914813907533108,0.7595187513335178,0.1460147877644083,0.7040027122355916,9.442717489061165,1.9901383802313,8.618816619768701,19.25021917096409,2.07789842,73.0,3.7921646164999996,0.7683848301945383,0.05551603909792607,0.8239008692924643
129,129,ivf,40,16,2024-10-25 13:18:09.126433,2024-10-25 13:21:31.337478,404.36887,509.0069699999997,454.3201,8000,3109.4158126858283,202.211045,233.8752564183623,20.2545315959373,47292.16,7178.448285106919,40113.711714893085,4095.69,568.3781754700833,3527.3118245299165,51387.850000000006,7746.826460577002,43641.02353942301,5.388091479210955,0.8973060356383649,5.014213964361636,0.4679267429160546,0.0710472719337604,0.4409139780662395,5.856018222127009,0.9683533075721252,5.455127942427875,39.56262626504897,1.011055225,73.0,1.8451757856250002,0.3738775148493187,0.027012764849815154,0.4008902796991338
130,130,ivf,40,32,2024-10-25 13:22:17.917670,2024-10-25 13:26:31.242189,506.594592,643.6356699999998,558.0287999999999,16000,3695.0956645569618,253.324519,289.4804272775507,25.1492829243268,73332.49,8992.965537520886,64339.52446247912,6370.93,712.0487800805166,5658.881219919484,79703.42000000001,9705.014317601404,69998.4056823986,4.255412089777884,0.5620603460950554,4.021220278904945,0.3706005062403706,0.0445030487550322,0.3536800762449677,4.626012596018255,0.6065633948500877,4.374900355149912,63.16009229252696,0.6333112975,73.0,1.1557931179375,0.23419181087293975,0.01692042999540287,0.2511122408683426
131,131,ivf,40,64,2024-10-25 13:28:19.051978,2024-10-25 13:37:45.751725,1133.3354479999998,1217.81904,1188.04235,32000,4035.006631895332,566.699747,247.17353544186423,22.7102448309369,140073.18,20117.71823355482,119955.46176644517,12869.89,1592.889093863383,11277.000906136616,152943.07,21710.607327418205,131232.46267258178,4.010557636367491,0.6286786947985882,3.748608180201412,0.3713322066781017,0.0497777841832307,0.3524062783167692,4.381889843045593,0.6784564789818189,4.101014458518181,56.46729184087672,0.70837468375,73.0,1.2927837978437502,0.2619494561660784,0.018925928361332504,0.2808753845274109
132,132,ivf,40,128,2024-10-25 13:41:49.610852,2024-10-25 14:03:03.562525,2547.839554,2693.46211,2645.04905,64000,4039.093189329556,1273.951673,212.67804402812692,19.619566840507616,270941.55,45225.00836863753,225716.5416313625,24994.38,3580.844594996283,21413.53540500372,295935.93,48805.85296363381,247130.0770363662,3.8212546112233556,0.7066407557599614,3.526820962990038,0.3558594118811395,0.0559506967968169,0.3345864907031831,4.177114023104495,0.7625914525567783,3.8614074536932215,50.237384475729634,0.796219795625,73.0,1.453101127015625,0.29443364823331725,0.021272921177956424,0.3157065694112737
133,133,ivf,40,256,2024-10-25 14:11:38.040583,2024-10-25 14:43:47.789568,5132.24942287234,5314.114,5265.3885,96256,4037.700922693267,1929.748985,200.43541569734265,18.883357516055383,386790.04,68505.67085521993,318284.36914478004,36440.14,5424.170609521082,31015.96939047892,423230.18,73929.84146474101,349300.3385352589,3.6031873199362985,0.711702863771816,3.306644460031375,0.3436490635143843,0.0563515064985152,0.3222237511477613,3.946836383450683,0.7680543702703313,3.6288682111791366,49.88006250978803,0.8019236141123669,73.0,1.4635105957550696,0.29654285990492335,0.021425312366622967,0.31796817227154633
134,134,ivf,40,512,2024-10-25 15:01:21.203208,2024-10-25 15:34:03.216095,10436.179382978724,10685.1951,10637.85255,96256,4027.115029383208,1962.012887,194.76595823195527,18.183504418541567,382133.32,69651.03238570783,312482.2876142922,35676.27,5514.858522994383,30161.41147700561,417809.59,75165.89090870222,342643.6990912978,3.5478676769067605,0.723601982065615,3.2463668510460875,0.3351293077273358,0.0572936598549117,0.3133457808033329,3.8829969846340964,0.7808956419205267,3.5597126318494205,49.05982047201508,0.815331153174867,73.0,1.4879793545441324,0.3015008258606729,0.021783526924002886,0.32328435278467577
135,135,ivf,40,1024,2024-10-25 16:08:59.333122,2024-10-25 16:41:37.333433,20829.72878723404,21178.83038,21105.8185,96256,4028.028611296021,1958.000311,190.95799316244333,17.814603911980686,373895.81,69508.5868070993,304387.22319290065,34881.0,5503.579907497316,29377.420092502685,408776.81,75012.16671459662,333764.6432854033,3.463151744956422,0.7221221202532757,3.162267528184224,0.32693990022958624,0.0571764867384611,0.3052009235009005,3.7900916451860085,0.7792986069917368,3.467468451685124,49.16035991375284,0.8136636930684841,73.0,1.4849362398499832,0.3008842167721982,0.02173897672868573,0.3226231935008839
136,136,ivf,48,8,2024-10-20 09:49:15.330356,2024-10-20 09:52:25.024418,379.3346480000001,650.51792,509.8514,4000,3489.361219640972,189.694062,211.8615078209459,17.447884056592137,40188.87,6734.098100619902,33454.771899380095,3309.76,533.1952310372999,2776.5647689627003,43498.63,7267.293331657202,36231.3366683428,9.205455237422512,1.6835245251549755,8.363692974845025,0.7448225097741684,0.1332988077593249,0.694141192240675,9.950277747196681,1.8168233329143004,9.0578341670857,21.086585198433887,2.276328744,73.0,3.4619166315000003,0.8417622625774878,0.050681317533493316,0.8924435801109811
137,137,ivf,48,16,2024-10-20 09:53:04.943255,2024-10-20 09:56:15.499563,381.057814,458.0947999999999,423.9754499999999,8000,3770.4732264844974,190.556308,250.28811956201417,21.334796222017484,47693.98,6764.707646799935,40929.27235320006,4065.48,535.6188464648666,3529.8611535351333,51759.46,7300.326493264802,44459.13350673519,5.538953272075004,0.8455884558499919,5.116159044150008,0.46668848780643285,0.0669523558081083,0.4412326441918917,6.005641759881437,0.9125408116581002,5.557391688341899,41.98234151345963,1.143337848,73.0,1.7388263105000001,0.42279422792499594,0.025455843614541174,0.4482500715395371
138,138,ivf,48,32,2024-10-20 09:57:00.618165,2024-10-20 10:00:53.424291,465.5582020000001,581.67117,506.9802,16000,4183.922792598967,232.806126,301.31801600444135,26.639977678250613,70148.68,8264.567031672701,61884.11296832729,6201.95,654.3753390628999,5547.5746609371,76350.62999999999,8918.9423707356,67431.68762926439,4.126024780260228,0.5165354394795438,3.867757060520456,0.3622733511235399,0.0408984586914312,0.3467234163085687,4.488298131383768,0.557433898170975,4.214480476829024,68.72671383226401,0.6984183780000001,73.0,1.062177949875,0.2582677197397719,0.015549934814971238,0.27381765455474316
139,139,ivf,48,64,2024-10-20 10:02:28.480712,2024-10-20 10:10:44.609554,992.197768,1073.72454,1045.30495,32000,4840.07163401333,496.128842,277.51428327563343,25.627617109992567,137682.84,17612.46639641757,120070.37360358244,12714.6,1394.5272179076333,11320.072782092366,150397.44,19006.993614325205,131390.4463856748,4.027393962555975,0.5503895748880491,3.752199175111951,0.37032136410628114,0.0435789755596135,0.3537522744403864,4.397715326662256,0.5939685504476626,4.105951449552337,64.49937453948706,0.744193263,73.0,1.1317939208125,0.27519478744402454,0.016569089665894716,0.29176387710991925
140,140,ivf,48,128,2024-10-20 10:14:17.855308,2024-10-20 10:32:40.564654,2205.3625460000003,2335.13996,2294.3238,64000,4800.90232405892,1102.709346,245.66856260235232,22.51869913869398,270901.02,39145.942862641714,231755.0771373583,24831.58,3099.5138082259,21732.0661917741,295732.60000000003,42245.456670867614,253487.1433291324,3.9270007588856126,0.6116553572287767,3.621173080271224,0.35797698704598935,0.0484299032535296,0.3395635342464703,4.284977745931602,0.6600852604823064,3.960736614517694,58.03886602771207,0.8270320095000001,73.0,1.25777784778125,0.30582767861438837,0.01841345279951907,0.3242411314139074
