timestamp,cpu allocated,mem allocated (gb),avg cpu utilization (cores)
1138200,324814.0,747199.25,23344.305674069597
1138500,324459.0,746697.0,23432.942312050087
1138800,324876.0,747509.75,23601.423234280137
1139100,324791.0,747237.0,24451.235760869968
1139400,325104.0,747911.75,24193.16888520988
1139700,325277.0,748041.5,23858.79669645004
1140000,325795.0,749199.0,23859.036822189824
1140300,325868.0,749536.75,23394.11032785026
1140600,325791.0,749354.0,23617.97796338986
1140900,325269.0,748469.5,23871.008545449757
1141200,325238.0,748471.25,23647.44693695015
1141500,325741.0,749353.5,23659.807947119876
1141800,325585.0,749117.5,23681.16615635009
1142100,325432.0,748845.75,23640.486269420104
1142400,325607.0,748851.0,23524.924663590045
1142700,325690.0,748996.25,24391.965549429995
1143000,325939.0,749306.0,23931.5822928606
1143300,326282.0,749995.25,23978.12195516987
1143600,326513.0,750408.5,24460.22163427045
1143900,326143.0,749641.0,24193.782878459933
1144200,325927.0,749471.0,23859.73526465931
1144500,325830.0,748838.25,24363.87982642995
1144800,325854.0,748826.25,24353.5458524699
1145100,325659.0,747895.0,24038.327469770156
1145400,325621.0,747660.5,24266.35854864976
1145700,325759.0,747590.5,23907.151069389973
1146000,325943.0,747781.5,23722.874588319824
1146300,326150.0,748271.75,24764.756417359946
1146600,327283.0,750261.5,24644.869452029747
1146900,327594.0,750981.25,24173.309667739908
1147200,327775.0,751334.0,24405.096656390207
1147500,327476.0,750724.75,24270.62156312991
1147800,326825.0,749372.5,24269.355775939526
1148100,327159.0,750085.0,24506.02902785008
1148400,327249.0,749911.5,24163.945314530032
1148700,327476.0,750309.75,24454.8571774697
1149000,327149.0,749665.5,24879.917811559822
1149300,327163.0,749774.0,24682.69646228001
1149600,327319.0,750002.0,24660.031774610263
1149900,327368.0,749916.75,25188.70849596033
1150200,327408.0,750066.75,24837.431082240048
1150500,326881.0,749250.5,24747.94850378985
1150800,327004.0,749545.75,25056.530572759573
1151100,327218.0,750001.25,25125.122868949693
1151400,326902.0,749581.25,25139.41549467996
1151700,327065.0,750247.5,25183.80119047022
1152000,327077.0,750517.5,24640.471322829893
1152300,326867.0,750141.0,24654.16897999989
1152600,326437.0,749473.5,24851.37195370026
1152900,326304.0,749315.75,24949.338986389743
1153200,326323.0,749563.0,25027.130096789984
1153500,326330.0,749404.25,25611.51243183988
1153800,327070.0,750967.25,25506.253559309764
1154100,327481.0,751281.5,24982.06414132981
1154400,327801.0,751714.5,25242.31972820977
1154700,327803.0,751634.0,25360.54983971988
1155000,327682.0,751754.25,25306.44491535969
1155300,327675.0,751699.0,25282.71714245998
1155600,327751.0,751704.0,25246.877372759936
1155900,327470.0,750961.25,25424.381852869778
1156200,327604.0,751486.75,25497.989531059884
1156500,327752.0,751785.75,25340.65370983014
1156800,327955.0,752183.0,25279.26431876004
1157100,327724.0,751739.75,25604.72902955028
1157400,328157.0,753006.5,25314.240205789854
1157700,328337.0,753111.5,25387.096172330486
1158000,328661.0,753679.5,25866.44655515004
1158300,329176.0,754491.75,25663.47194560984
1158600,329685.0,755426.5,25851.30578172007
1158900,329615.0,755255.0,26468.08614492962
1159200,329412.0,754900.75,26403.653916569416
1159500,329695.0,755604.0,26175.630463809983
1159800,329552.0,755391.75,26407.9051945398
1160100,329576.0,755426.75,26114.54730890009
1160400,329771.0,755677.0,26082.65896131971
1160700,329803.0,755857.0,26904.30465764024
1161000,330532.0,757134.75,26790.085737130004
1161300,331118.0,758041.25,26413.342125459967
1161600,331190.0,758004.25,26394.94231488993
1161900,331156.0,757867.75,26061.096621620414
1162200,330601.0,756778.5,26256.26286825977
1162500,330530.0,756737.25,26597.48406756993
1162800,330258.0,756248.75,26018.97711547987
1163100,330010.0,755663.75,25765.73445295016
1163400,329362.0,753840.75,26007.616988019843
1163700,329842.0,755621.25,26200.5605032
1164000,330022.0,756133.25,26137.775035910265
1164300,330217.0,756130.5,26783.739299520203
1164600,330568.0,756709.75,26205.43179735036
1164900,330478.0,756042.25,26158.978980250413
1165200,330611.0,756313.0,26276.10738263977
1165500,330689.0,757027.5,25982.01636400024
1165800,330886.0,757293.25,25845.725077239997
1166100,330790.0,757146.25,26083.24263154069
1166400,330584.0,756534.75,25905.96117792013
1166700,330447.0,756299.0,26255.828965160046
1167000,330256.0,755936.75,26553.261693219865
1167300,329497.0,752933.5,26503.586267920127
1167600,329384.0,753164.75,25999.10983147951
1167900,329421.0,753542.5,26217.58235234018
1168200,329231.0,753638.0,25821.006298370165
1168500,329398.0,754388.25,25824.197081020036
1168800,329480.0,754902.75,25975.33821445021
1169100,329870.0,755921.25,26000.02068154963
1169400,330006.0,756367.25,25747.30052187977
1169700,329940.0,756426.75,26026.846257890116
1170000,330005.0,756553.5,25970.73269265042
1170300,330208.0,756830.75,26020.301533829967
1170600,329920.0,756274.75,26346.326305409973
1170900,329818.0,755881.25,26226.65625532978
1171200,329842.0,756211.25,25887.922934839677
1171500,329909.0,756238.5,26377.949922910186
1171800,330440.0,757288.75,26439.43033050969
1172100,330707.0,757793.0,26436.84794755
1172400,330675.0,757434.0,26611.343286719515
1172700,330668.0,757294.75,26833.71134107034
1173000,330784.0,757453.75,26463.30595562004
1173300,331117.0,758455.5,26634.53245534052
1173600,330913.0,758236.5,26382.46732241984
1173900,330766.0,758023.25,26514.83319670999
1174200,330628.0,757908.75,26775.025738259737
1174500,330542.0,757297.25,27013.769002240035
1174800,330282.0,756767.25,26772.26498613984
1175100,330655.0,757651.0,27590.34994773032
1175400,331710.0,759175.25,26975.609849060176
1175700,332581.0,761073.5,26689.89220531021
1176000,332386.0,760221.25,26932.407484069787
1176300,332126.0,759508.25,26888.019255909567
1176600,331790.0,758835.25,26660.00776106013
1176900,331930.0,759114.25,27003.30119485008
1177200,331581.0,758372.5,26747.693221589838
1177500,331859.0,758981.0,27070.82137453961
1177800,331658.0,758455.25,26981.93445801981
1178100,331506.0,758226.25,26994.249892749613
1178400,331462.0,758312.25,26994.84829849014
1178700,331531.0,758558.5,27833.59045289974
1179000,331692.0,759016.25,27309.07402567992
1179300,331615.0,758380.5,27096.16817451017
1179600,332436.0,759940.25,27538.72176659006
1179900,333609.0,761275.0,27843.31282673026
1180200,333667.0,761414.5,27767.017541139838
1180500,333324.0,760826.25,27943.096852260293
1180800,332892.0,760242.25,27774.75918448965
1181100,332989.0,760539.25,27686.6319050405
1181400,333020.0,760590.5,28052.51204180932
1181700,332484.0,759815.25,28158.145785320416
1182000,332180.0,759236.25,28075.636692630236
1182300,332075.0,759085.5,28776.41149509005
1182600,332024.0,758581.25,28294.8818325094
1182900,332026.0,758495.75,28287.01305958028
1183200,331950.0,758192.75,28454.68602987
1183500,331093.0,756984.0,28016.27760882053
1183800,331400.0,757646.25,27887.98299197993
1184100,331175.0,757044.5,27625.158372819707
1184400,331379.0,757287.5,27354.996037619807
1184700,330869.0,755899.0,27502.532341620423
1185000,330808.0,755675.25,27391.04125795045
1185300,330620.0,755133.25,27246.654687859955
1185600,330695.0,755215.5,26921.428301770477
1185900,330846.0,755517.75,27506.51916065054
1186200,330830.0,755190.75,27286.442664910275
1186500,330773.0,755291.0,26954.583973639998
1186800,330726.0,755074.75,27155.267136259827
1187100,330526.0,755021.75,27158.4027951597
1187400,330450.0,754810.75,26981.558296569965
1187700,330586.0,755134.75,26898.615117310183
1188000,331000.0,755615.25,26629.826849609748
1188300,331015.0,755651.5,26732.22460030963
1188600,330723.0,755182.5,27221.089719769945
1188900,330695.0,755257.5,27331.393177679867
1189200,330914.0,755766.75,27127.50144331036
1189500,330844.0,755255.25,27427.2228030103
1189800,331301.0,756006.0,27173.12582201992
1190100,331244.0,755948.25,26984.39643499933
1190400,331154.0,755539.25,26818.14238461996
1190700,331142.0,755435.25,26821.511496210314
1191000,331168.0,755313.75,26901.927591489766
1191300,331194.0,755613.25,27059.39049948001
1191600,331184.0,755429.75,26739.291817820147
1191900,330970.0,755679.25,26675.769328710205
1192200,330659.0,754755.0,26809.891896669866
1192500,330708.0,755005.75,26781.009698590115
1192800,330956.0,755744.75,26948.29758828016
1193100,331296.0,756172.75,27379.63946828032
1193400,331378.0,755982.5,27082.481940679954
1193700,331203.0,755970.25,27026.451769629683
1194000,331117.0,755912.75,27136.010184190083
1194300,330865.0,755515.75,27016.60711582001
1194600,331053.0,755883.75,27200.345351459782
1194900,331440.0,756272.0,27546.44201138993
1195200,331757.0,756910.75,27205.029745369808
1195500,332064.0,757494.0,27069.25452512045
1195800,332188.0,757839.0,26979.985041400243
1196100,331624.0,757316.0,27312.10256555019
1196400,331422.0,756880.25,27192.92057932953
1196700,331038.0,755987.25,27735.0832868803
1197000,331745.0,757221.5,27270.68844299995
1197300,331863.0,757436.0,27011.77751360968
1197600,332463.0,758612.0,26835.17657605974
1197900,332056.0,757904.75,26735.160602210315
1198200,331538.0,757205.25,26884.63330321987
1198500,331490.0,757457.25,26875.82660601996
1198800,331677.0,758202.5,26737.280185979944
1199100,331499.0,757856.0,26707.637124609868
1199400,331531.0,757951.5,27480.422540109976
1199700,331992.0,758880.25,26778.977500050118
1200000,332118.0,759104.75,27218.22327075977
1200300,332106.0,758931.75,27576.68215599989
1200600,332094.0,758873.75,27576.58216225023
1200900,331982.0,758849.75,27173.758173779766
1201200,331905.0,758750.0,27412.189360760163
1201500,331229.0,757392.0,27602.39019918997
1201800,331123.0,756952.5,27592.83361252024
1202100,330893.0,756474.0,27356.147184599453
1202400,330379.0,755288.5,27268.109379460395
1202700,330303.0,755412.5,27257.01218324026
1203000,330027.0,755010.5,27495.530837309758
1203300,329970.0,754861.75,27234.636824710047
1203600,330151.0,755053.5,26904.90726814992
1203900,330081.0,755019.0,27769.99482065997
1204200,329978.0,754924.75,27514.49571523989
1204500,329701.0,754481.0,27462.28445113974
1204800,329679.0,754440.5,27804.789152419977
1205100,329617.0,754247.0,27392.89589209996
1205400,329505.0,753963.0,27599.390678060103
1205700,329413.0,753805.0,27549.94392325997
1206000,329162.0,753365.75,26886.845536309836
1206300,328991.0,753112.5,26617.79596724032
1206600,330503.0,756009.5,27070.86185216998
1206900,331690.0,757958.25,26923.99166527961
1207200,331512.0,757684.75,26459.52611277996
1207500,331447.0,757401.0,26356.472982199903
1207800,329713.0,754881.0,26513.5680164
1208100,329530.0,755864.75,26141.7198611402
1208400,330001.0,757533.0,26233.1236639897
1208700,329774.0,756844.75,25971.816732129635
1209000,329227.0,756096.5,25547.901230849944
1209300,328734.0,754812.75,25674.54746240965
1209600,328388.0,753447.25,25240.16668878979
1209900,328813.0,753898.0,25248.251417309963
1210200,329564.0,755133.25,25965.382581739977
1210500,330340.0,756655.25,26065.62770207048
1210800,330352.0,756636.75,25579.23491923025
1211100,330303.0,756317.0,26131.65104717011
1211400,328627.0,753639.0,24937.118819949967
1211700,328513.0,753398.5,25013.913339960083
1212000,328212.0,752744.75,25529.71977631014
1212300,327903.0,752463.0,25402.99854477007
1212600,327613.0,752252.5,25280.393115550025
1212900,327635.0,752544.0,25331.57038929983
1213200,327666.0,752432.25,24935.31360241049
1213500,327710.0,752461.25,24785.46739048037
1213800,327088.0,750866.75,24707.62609919985
1214100,326882.0,750376.25,24670.56836657006
1214400,326884.0,750130.75,24352.680288690302
1214700,327115.0,750457.0,25256.05305102008
1215000,327237.0,750632.5,25113.71571933964
1215300,327209.0,750750.5,24809.135007490117
1215600,327312.0,750834.75,25053.29995477996
1215900,326843.0,750224.0,24984.319549850065
1216200,326780.0,750323.75,25035.22090755953
1216500,326692.0,749967.75,25263.658122670065
1216800,326555.0,749974.0,24789.801392060515
1217100,326555.0,750352.0,24510.39187400012
1217400,326590.0,750580.25,24450.90500957006
1217700,326455.0,750555.0,24332.368754040053
1218000,326602.0,750888.75,24178.12566998022
1218300,326620.0,751186.75,24818.27447021003
1218600,327039.0,752188.5,24795.14546630038
1218900,327008.0,750997.25,24706.56967160994
1219200,326759.0,750592.0,24449.41906001019
1219500,326360.0,749971.75,24285.82210097989
1219800,326222.0,750278.25,24340.0596470397
1220100,326182.0,750169.25,24725.259942560035
1220400,326271.0,750974.0,24392.105387100222
1220700,325998.0,750524.75,23944.27220677991
1221000,326146.0,750831.75,24052.568323809846
1221300,326048.0,750658.25,24078.627361780204
1221600,326074.0,750994.75,24058.34445186006
1221900,326153.0,751173.0,24674.13026972988
1222200,326348.0,751391.25,24349.8568988301
1222500,326360.0,751626.25,24094.90980109956
1222800,326360.0,751540.25,24031.29815516985
1223100,326049.0,750322.0,23710.76277135984
1223400,325810.0,749817.75,23735.61814003009
1223700,325710.0,749845.75,24216.225402210013
1224000,325598.0,749433.75,23712.44739945029
1224300,325458.0,748978.75,23512.96037781998
1224600,325277.0,748583.0,23696.61020630025
1224900,325253.0,748836.0,23397.387639380075
1225200,325054.0,748693.75,23626.08241113011
1225500,324974.0,748721.75,24303.26166057973
1225800,324812.0,748182.25,23836.07899421015
1226100,325052.0,748638.25,24079.543102330557
1226400,325177.0,748976.0,24224.374522569917
1226700,325188.0,749575.25,23797.843933330187
1227000,325098.0,749505.75,23665.794894129507
1227300,324657.0,748672.0,23952.975976690348
1227600,324375.0,747419.5,24165.911506869867
1227900,324427.0,746621.0,24428.83802902002
1228200,324211.0,745962.0,24495.59115774022
1228500,324085.0,745491.5,24173.681572090038
1228800,323989.0,745273.5,23872.29509541972
1229100,324320.0,745761.75,24516.705647330025
1229400,324457.0,746034.5,23934.641500219957
1229700,324508.0,746195.75,23961.093286330502
1230000,324751.0,746490.5,24114.780823310037
1230300,324833.0,746631.5,23875.73526450989
1230600,324927.0,746924.5,23738.52970875953
1230900,324878.0,746916.75,24436.50825180014
1231200,325180.0,747865.25,24427.58002428006
1231500,325248.0,748158.25,24370.53920310003
1231800,324999.0,747436.5,24550.907774469957
1232100,325041.0,747470.0,24317.27483906992
1232400,325016.0,747432.25,24250.6917892099
1232700,325600.0,748334.25,25043.83615816995
1233000,326715.0,750292.5,24533.84156155016
1233300,327132.0,750928.25,24401.918232020205
1233600,327547.0,751485.5,24690.43806729033
1233900,327490.0,751336.25,24331.758238910086
1234200,326957.0,750392.5,24367.52836345996
1234500,326694.0,749925.25,24745.790430739977
1234800,326837.0,750040.5,24684.720193009853
1235100,327125.0,750925.5,24505.710891599963
1235400,326810.0,750376.25,25003.26950244982
1235700,326829.0,750410.5,25128.17183620997
1236000,327002.0,750674.25,24939.33888042004
1236300,326760.0,750333.75,25346.606654650197
1236600,326666.0,749951.25,24786.08177377999
1236900,326388.0,749421.75,24527.80554124996
1237200,326108.0,749020.75,25272.219209210187
1237500,325966.0,748919.25,24946.98998187999
1237800,326024.0,748910.75,24720.593628940096
1238100,326129.0,749348.5,25061.294944540172
1238400,326580.0,750105.75,24828.803620829764
1238700,326569.0,750010.5,24865.662476830246
1239000,326472.0,749923.75,25478.049786839943
1239300,326223.0,749299.0,25594.13894974989
1239600,326329.0,749728.5,25181.57485636995
1239900,326022.0,748955.25,25590.25863583008
1240200,326477.0,749783.5,25183.948864139827
1240500,327279.0,751146.0,25204.64383725018
1240800,327677.0,751723.5,25299.760913229555
1241100,327755.0,751865.0,25130.10517953976
1241400,327945.0,752324.5,25075.536229359896
1241700,327949.0,752455.5,25359.92892387035
1242000,328448.0,753240.75,25280.167007890035
1242300,328490.0,753265.25,25476.743213530885
1242600,328615.0,753486.0,25569.486871060173
1242900,328740.0,753834.75,25697.385424190103
1243200,328846.0,754055.25,25457.156634909697
1243500,328732.0,753812.75,26023.180597510527
1243800,328973.0,754220.5,26061.51726775025
1244100,328686.0,753631.25,25721.314478200155
1244400,329039.0,754056.0,25967.417118640005
1244700,329570.0,754940.25,25879.80581711031
1245000,329700.0,755203.75,25769.64939116008
1245300,329782.0,755258.25,26245.32314076007
1245600,329795.0,755283.0,25977.793714369847
1245900,329554.0,754945.25,25933.459351920097
1246200,329103.0,753995.0,26142.83799983009
1246500,329263.0,754274.0,26369.17334608958
1246800,329447.0,754513.0,26095.091470589665
1247100,329187.0,754212.0,26581.81599491025
1247400,329870.0,755409.25,26222.056607719765
1247700,329671.0,755040.0,26059.235797640347
1248000,329663.0,755051.0,26098.354031680235
1248300,329105.0,754177.5,25976.122192899915
1248600,329735.0,755168.0,25951.642915810065
1248900,329653.0,754931.5,26187.137092579196
1249200,329512.0,754614.75,25823.220288199755
1249500,329492.0,754561.25,25567.143305899837
1249800,329614.0,754971.75,25852.6407868598
1250100,329660.0,754921.25,25796.14442772012
1250400,329951.0,755510.5,25744.29398326012
1250700,329599.0,754906.0,26317.220791180283
1251000,329692.0,755030.75,26395.545142089923
1251300,329607.0,754924.0,26431.092352120228
1251600,329507.0,754829.0,26620.10762167023
1251900,330029.0,755819.5,26310.92898598957
1252200,330414.0,756576.25,26103.54512893048
1252500,330555.0,756658.0,26179.676197740344
1252800,330701.0,756870.5,25936.4092467698
1253100,330671.0,756785.0,25846.871800339854
1253400,330623.0,756882.0,25768.925140970263
1253700,330630.0,756923.25,26043.44850774053
1254000,330575.0,756753.0,25802.89670659011
1254300,330499.0,756573.0,26471.04754811006
1254600,330726.0,756920.25,26434.792246140005
1254900,330634.0,756715.25,26301.347658710325
1255200,330440.0,756408.75,26089.428655789583
1255500,330545.0,756673.5,25815.181813230178
1255800,330795.0,757145.0,25873.44820378985
1256100,330844.0,756973.75,26106.14347848017
1256400,330667.0,756608.0,25885.838638410427
1256700,330883.0,757070.0,25804.76547670024
1257000,330641.0,756728.5,26002.96665124003
1257300,330690.0,756857.25,25866.2617658402
1257600,330503.0,756619.0,25571.1311530901
1257900,330619.0,756708.0,26107.7461123202
1258200,330714.0,756965.25,25946.863060390555
1258500,330749.0,757080.5,26083.54273391011
1258800,331017.0,757221.5,26505.145506600104
1259100,331249.0,757617.5,26654.222267600333
1259400,331701.0,758479.5,26573.447206389883
1259700,331811.0,758792.0,26459.858850000302
1260000,331978.0,759542.25,26139.634786269817
1260300,331793.0,758424.5,26027.6837417502
1260600,331650.0,757929.25,26428.55079280072
1260900,331446.0,757811.25,26307.484403760544
1261200,331451.0,757863.0,25971.566558019786
1261500,331296.0,757595.75,27230.0898683304
1261800,331556.0,758070.75,26777.669689030103
1262100,331820.0,758521.75,26424.526653859928
1262400,331839.0,758263.0,26647.27578811992
1262700,331992.0,758527.75,26608.971044349903
1263000,332332.0,759032.75,26576.685140730115
1263300,332464.0,759262.75,27065.41228085977
1263600,332270.0,758936.25,26448.673610379585
1263900,332457.0,759317.5,26481.73592762993
1264200,332868.0,760043.75,26665.813738720397
1264500,332626.0,759624.5,26281.06967232016
1264800,332514.0,759386.5,26008.570476240107
1265100,332392.0,759189.0,27072.3843191401
1265400,332297.0,759016.75,26522.227004189797
1265700,332297.0,759004.75,26724.688924459977
1266000,333267.0,760113.25,27299.85463571997
1266300,334739.0,762603.25,27535.172697709822
1266600,334868.0,762829.0,27610.58356502978
1266900,334950.0,762969.5,28083.36961681994
1267200,334897.0,762793.75,27648.739423960014
1267500,334743.0,762688.25,27350.14419133028
1267800,334873.0,762986.75,27716.826228680053
1268100,334162.0,761736.5,27624.69670269
1268400,333888.0,761255.0,27319.45973203999
1268700,333528.0,760800.0,28366.035793809904
1269000,333589.0,760614.75,28119.84801519983
1269300,333361.0,760219.0,28134.3436111298
1269600,333564.0,760920.25,28048.71013322005
1269900,332888.0,759538.0,27616.152333320144
1270200,332476.0,758779.0,27400.23324740984
1270500,332377.0,758608.75,27658.081648719468
1270800,332282.0,758303.5,27323.71765392036
1271100,332203.0,758195.25,27135.643268459706
1271400,332219.0,758177.25,27584.7697729504
1271700,332236.0,758208.0,27422.00992337968
1272000,332201.0,758285.75,27371.38723524997
1272300,332128.0,758044.5,27987.37500448979
1272600,332352.0,758430.5,27592.14902591957
1272900,332441.0,758591.25,27370.183173370075
1273200,332728.0,759265.5,27604.36026946009
1273500,333409.0,760708.25,27450.51317200002
1273800,333633.0,761125.25,27126.276809299263
1274100,333791.0,761395.75,27074.936245860557
1274400,333675.0,761183.75,26857.21679594966
1274700,333649.0,761136.25,26882.5771427102
1275000,333430.0,760640.0,27307.161038559545
1275300,333496.0,760737.5,27001.453861329494
1275600,333411.0,760591.75,26760.179240980146
1275900,333612.0,760950.5,27707.672351269823
1276200,333929.0,761506.25,27115.64427039988
1276500,333581.0,760893.25,26770.09300379988
1276800,333505.0,760443.25,26895.7848280698
1277100,333238.0,760145.0,26741.201678610218
1277400,333557.0,760707.75,26665.472151900245
1277700,333717.0,760984.75,26948.190579269914
1278000,333768.0,761071.0,26705.31345650999
1278300,333960.0,761523.0,26692.8939181
1278600,334079.0,761785.25,26707.625781689258
1278900,333920.0,761517.0,26602.83619270012
1279200,333723.0,761173.25,26960.56527476985
1279500,333759.0,761194.25,28112.726036909447
1279800,334042.0,761737.5,28135.722551760555
1280100,334155.0,763074.25,27505.198498210117
1280400,334578.0,765151.0,27481.176767599714
1280700,335063.0,766292.25,27419.240068949523
1281000,335656.0,767244.0,27111.05425974987
1281300,335471.0,766668.25,27307.00233611995
1281600,335382.0,766468.5,26977.86276388996
1281900,335448.0,766576.0,26648.56456584977
1282200,335979.0,767504.5,26907.031507750136
1282500,335785.0,767177.0,27046.940841589967
1282800,335680.0,766984.25,27246.445642409763
1283100,335886.0,767288.25,28113.591583799946
1283400,336051.0,767580.5,27902.849672119544
1283700,335962.0,766800.75,27473.46526076976
1284000,335642.0,766245.25,27141.837147900056
1284300,335271.0,765587.0,26994.8826545899
1284600,335356.0,765734.25,26930.492423139905
1284900,335145.0,765567.0,27235.67742563039
1285200,335078.0,765431.75,27129.49757177004
1285500,334750.0,764814.75,27354.55763656997
1285800,334548.0,764508.25,27237.64660284004
1286100,334545.0,764512.0,27052.690502489797
1286400,334544.0,764424.25,26718.742874799897
1286700,334516.0,764834.25,27639.423472620536
1287000,334712.0,766604.25,27489.684852479902
1287300,334646.0,766831.75,27520.0449192802
1287600,334410.0,765917.75,27524.12807681023
1287900,334070.0,765323.75,27254.08931026006
1288200,334171.0,765505.5,26614.384182930065
1288500,333903.0,765073.5,26961.2666135202
1288800,333837.0,765209.0,26829.578393619555
1289100,333805.0,765490.0,26821.626863570207
1289400,333526.0,764835.75,26813.530928879783
1289700,333189.0,764286.5,26580.21780206961
1290000,332977.0,763910.0,26326.552117779804
1290300,332883.0,763747.5,27230.630976610133
1290600,332559.0,762722.0,26924.936222040586
1290900,331829.0,759468.5,26478.768595390167
1291200,331525.0,758309.5,26684.749385560088
1291500,331350.0,757624.25,26191.652890740083
1291800,331504.0,758448.25,25818.636375250007
1292100,331185.0,757372.5,26450.911868979816
1292400,331149.0,757305.5,25801.939361469704
1292700,331104.0,757459.25,25749.330076640268
1293000,331778.0,758352.75,26231.94671922011
1293300,332558.0,759724.25,26381.55415968979
1293600,332290.0,759257.25,25593.15214508016
1293900,332788.0,760251.75,26125.70979832045
1294200,330583.0,756349.0,25627.93203501969
1294500,330436.0,756176.75,25605.18537409003
1294800,330326.0,756029.25,25828.20983707999
1295100,330093.0,755576.5,25753.648870399957
1295400,330165.0,755789.5,25521.40604436966
1295700,330139.0,755787.0,25485.76118737958
1296000,329979.0,755801.0,24905.451431010177
1296300,329984.0,755641.75,24657.1706709402
1296600,330690.0,756912.25,24955.135619349643
1296900,331507.0,758421.0,25118.644561310128
1297200,331402.0,758739.25,24773.111726479983
1297500,330981.0,757253.5,25596.567027900062
1297800,329151.0,754307.0,25233.866156529824
1298100,328972.0,754054.75,24548.590242230297
1298400,328868.0,753828.75,24845.47783458002
1298700,328677.0,752886.5,25191.875716239992
1299000,328319.0,752614.0,24863.762348370183
1299300,328264.0,752349.75,25067.61669425004
1299600,327935.0,751988.0,24626.831319419947
1299900,327513.0,751085.5,24258.00797814047
1300200,327218.0,750611.25,24564.125238529843
1300500,327045.0,750140.5,24015.52998127005
1300800,327094.0,750517.25,23885.977437359837
1301100,327413.0,751033.5,24929.765887510235
1301400,327571.0,751307.0,24473.927477090416
1301700,327674.0,751993.25,24194.28857519017
1302000,327782.0,751973.25,24466.793920140008
1302300,327176.0,750994.75,24284.728897030345
1302600,327299.0,751420.0,23889.482795360167
1302900,327213.0,751433.5,24634.37719047012
1303200,327040.0,751127.75,24236.66911463989
1303500,327177.0,752409.0,23823.435541319617
1303800,327243.0,753453.5,23768.576915129725
1304100,327221.0,753412.0,23967.098112520325
1304400,327138.0,753306.75,23725.805870549568
1304700,327186.0,753557.75,24983.98632163996
1305000,327989.0,754985.0,24961.87660424005
1305300,328160.0,755367.25,24477.74439664005
1305600,328131.0,755229.5,24354.65045484953
1305900,328095.0,755802.5,24348.786932189905
1306200,327829.0,755641.0,24015.30835888993
1306500,327772.0,755499.25,24626.264316200177
1306800,327644.0,755311.25,24087.28945395015
1307100,327988.0,755907.25,23774.655068319295
1307400,328104.0,756086.25,23933.04177643985
1307700,327803.0,755523.5,24072.88083302008
1308000,327800.0,755514.25,23805.652956359656
1308300,327752.0,755475.25,24814.175691970144
1308600,327853.0,755608.0,24498.106954949544
1308900,328042.0,755599.75,24354.71971204025
1309200,328215.0,755731.5,24435.144089109755
1309500,327806.0,755012.75,24401.88822388046
1309800,327712.0,754762.25,24206.047801339784
1310100,327796.0,755287.25,24709.17297941006
1310400,327927.0,755816.5,24538.85604232041
1310700,327704.0,755492.75,24822.579449440156
1311000,327529.0,755065.5,24777.46390532064
1311300,327606.0,755199.25,24719.9415068698
1311600,327494.0,754969.75,24630.728349649697
1311900,327408.0,754773.25,25349.92634116992
1312200,327112.0,754004.25,25223.433572999733
1312500,327187.0,752825.0,24983.72757879013
1312800,327424.0,752964.75,24857.00970291993
1313100,327520.0,753188.75,24646.71143920988
1313400,327620.0,752603.75,24675.16193214008
1313700,326736.0,750236.75,24870.93093698033
1314000,326531.0,749971.0,24772.71638105005
1314300,326387.0,749590.0,24842.36713879964
1314600,326331.0,749414.0,24924.124204850035
1314900,326331.0,749497.0,24654.12319136983
1315200,326322.0,749735.25,24631.93507083018
1315500,326794.0,750393.25,25360.820976909785
1315800,327062.0,752085.75,24999.49259447995
1316100,326919.0,752674.5,25018.91432920001
1316400,326874.0,752897.75,25563.3154250199
1316700,326849.0,752052.5,25534.16782479037
1317000,326693.0,751265.5,25202.153474340004
1317300,326507.0,750289.0,25787.152035979685
1317600,326511.0,750508.0,25567.88044378988
1317900,326305.0,748396.5,25873.37085125988
1318200,326163.0,748612.0,26024.376763079847
1318500,326617.0,750086.5,26217.48403011923
1318800,326796.0,750863.75,25896.73075809025
1319100,327289.0,752259.5,26578.328746829717
1319400,328123.0,753880.0,25870.508697169946
1319700,328559.0,754806.0,25969.533134590583
1320000,328729.0,755014.5,26046.588161399744
1320300,329035.0,755795.0,25825.281002819644
1320600,328724.0,755581.75,25609.7656314898
1320900,329037.0,755958.5,26056.05692615029
1321200,329123.0,756571.0,25856.79535359002
1321500,329246.0,756690.25,25996.967130540044
1321800,329091.0,756548.0,26194.355065260184
1322100,329116.0,756422.75,26326.992924540104
1322400,328689.0,755424.5,26353.016098289587
1322700,328505.0,755086.5,26973.63751603009
1323000,328554.0,755086.25,26764.288641030133
1323300,328245.0,754503.5,26465.375466879967
1323600,328377.0,754447.5,26565.086141579686
1323900,328301.0,754489.5,26335.40777142998
1324200,327965.0,753653.5,26212.11613402998
1324500,328043.0,754173.0,26424.228897880417
1324800,328093.0,754430.5,26020.340003019923
1325100,328043.0,754344.0,26101.411147619856
1325400,327785.0,753743.5,26281.92199940982
1325700,327820.0,753690.75,26471.471379629835
1326000,327754.0,753615.25,26441.275533850232
1326300,327774.0,753284.25,27021.35085516985
1326600,327891.0,753325.0,26554.712533979728
1326900,327971.0,753641.0,26629.41646394005
1327200,327979.0,753028.0,26915.271974920062
1327500,328003.0,752896.0,26980.349221509885
1327800,328034.0,752936.25,26970.654140130067
1328100,328104.0,753211.75,26971.78886381951
1328400,328129.0,753210.5,27003.656979230123
