,memory,threads,read_file runtime,total sum column runtime,total count distinct runtime,total aggregate runtime,avg sum column runtime,avg count distinct runtime,avg aggregate runtime,rounds,start,end,total_runtime,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,Max Memory Usage (GiB),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
26,4,48,4.6998,149.1913,96.3835,355.5984,49.73043333333334,48.19175,59.2664,3,1730033137.0903263,1730033557.4487686,601.1732,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,308.95138095238093,32.34252380952381,28856.3136,2404.6928,5.281,1.81891991163538e-05,1.2463145624577203e-05,20.12110645258587,2.1063746745868253,22.22748112717269,0.5248732338343481,0.0299700365487723,0.5548432703831204,22.78232439755581,spark,390,False,False,False,False
27,4,64,4.8346,143.3165,91.6422,340.1869,47.77216666666666,45.8211,56.69781666666666,3,1730021271.594936,1730021675.893327,575.1456,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,305.3535308641975,33.11313580246914,36809.3184,2300.5824,5.674,1.81891991163538e-05,1.2463145624577203e-05,19.02579680310913,2.063194722224197,21.088991525333327,0.6695320217148656,0.0286724934725393,0.6982045151874049,21.787196040520733,spark,390,False,False,False,False
28,4,80,4.7696,148.1825,94.3529,348.164,49.39416666666667,47.17645,58.02733333333333,3,1730010503.2613912,1730010919.6857233,590.6994,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,301.1244471153846,32.73197115384615,47255.952,2362.7976,5.919,1.81891991163538e-05,1.2463145624577203e-05,19.269686608942184,2.094598536484375,21.36428514542656,0.8595479203608575,0.0294478905702015,0.888995810931059,22.25328095635762,spark,390,False,False,False,False
29,4,92,4.7999,150.2713,96.217,361.3576,50.09043333333333,48.1085,60.22626666666667,3,1729999536.1496432,1729999960.2710774,607.8459,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,291.7379716981132,32.89653301886793,55921.8228,2431.3836,5.947,1.81891991163538e-05,1.2463145624577203e-05,19.210937413526533,2.166235794637795,21.37717320816433,1.0171731698586537,0.0303026878760087,1.0474758577346626,22.424649065898997,spark,390,False,False,False,False
30,6,8,4.4308,467.9945,308.558,1085.6357999999998,155.99816666666666,154.279,180.9393,3,1730110195.052129,1730111514.839482,1862.1883,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,191.3487490523124,23.289939347990902,14897.5064,11173.1298,6.005,1.81891991163538e-05,1.2463145624577203e-05,38.60213518469232,4.698444027499981,43.3005792121923,0.270973710246755,0.1392523437797031,0.4102260540264582,43.71080526621876,spark,390,False,False,False,False
31,6,16,4.4236,255.79450000000003,174.0999,612.8192,85.26483333333334,87.04995,102.13653333333332,3,1730078579.58032,1730079311.4715192,1042.7136,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,260.1645006839945,27.12209302325581,16683.4176,6256.2816,7.251,1.81891991163538e-05,1.2463145624577203e-05,29.388348502544456,3.063728986046512,32.452077488590966,0.3034580046676814,0.0779729486491628,0.3814309533168443,32.83350844190781,spark,390,False,False,False,False
32,6,24,4.7234,194.6908,130.1323,455.8835,64.89693333333334,65.06615,75.98058333333333,3,1730059994.7766137,1730060546.5850585,780.7066,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,317.73088768115946,29.661449275362315,18736.9584,4684.2396,7.462,1.81891991163538e-05,1.2463145624577203e-05,26.872581778958487,2.508662998274396,29.381244777232883,0.3408102671724378,0.0583803602752112,0.3991906274476491,29.78043540468053,spark,390,False,False,False,False
33,6,32,4.5838,166.54000000000002,108.1011,388.5678,55.51333333333334,54.05055,64.76129999999999,3,1730045329.3751445,1730045798.4010262,663.2089000000001,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,322.3361194029851,31.38825159914712,21222.684800000003,3979.253400000001,7.17,1.81891991163538e-05,1.2463145624577203e-05,23.15908651111493,2.255171513399307,25.41425802451424,0.3860236396108152,0.0495940146012939,0.4356176542121092,25.849875678726345,spark,390,False,False,False,False
34,6,48,4.7919,137.74200000000002,91.5856,324.5688,45.91400000000001,45.7928,54.0948,3,1730032308.2739449,1730032698.818471,553.8964000000001,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,319.7059335038363,33.65907928388747,26587.027200000004,3323.3784000000005,7.505,1.81891991163538e-05,1.2463145624577203e-05,19.18409627619489,2.019727974621484,21.203824250816368,0.4835967316527145,0.0414197489647743,0.5250164806174888,21.728840731433856,spark,390,False,False,False,False
35,6,64,5.0049,136.2662,87.32910000000001,316.8827,45.422066666666666,43.664550000000006,52.81378333333333,3,1730020473.3227758,1730020854.5702708,540.4780000000001,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,319.8254593175853,33.936745406824144,34590.592000000004,3242.8680000000004,7.566,1.81891991163538e-05,1.2463145624577203e-05,18.726350998447067,1.9870569640988625,20.71340796254593,0.6291751654405549,0.0404163361252814,0.6695915015658362,21.38299946411177,spark,390,False,False,False,False
36,6,80,4.7008,131.1856,83.0127,307.7278,43.72853333333333,41.50635,51.28796666666667,3,1730009708.2954297,1730010075.6540072,521.9261,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,316.6445108695652,34.64516304347826,41754.088,3131.5566,7.86,1.81891991163538e-05,1.2463145624577203e-05,17.903712086493975,1.958906606707564,19.86261869320154,0.7594734205537588,0.0390290459374058,0.7985024664911646,20.661121159692705,spark,390,False,False,False,False
37,6,92,4.8821,132.2212,84.7789,316.9239,44.07373333333334,42.38945,52.82065,3,1729998721.1011162,1729999095.082556,533.924,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,312.27973262032083,34.81192513368984,49121.008,3203.544,7.732,1.81891991163538e-05,1.2463145624577203e-05,18.06281142895365,2.013583250800356,20.076394679754006,0.8934717953080079,0.0399262353867405,0.9333980306947484,21.00979271044876,spark,390,False,False,False,False
38,8,8,4.7542,510.14420000000007,335.0025,1203.4796,170.0480666666667,167.50125,200.5799333333333,3,1730107417.483905,1730108868.516966,2048.6263,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,191.36439310344824,22.92275172413793,16389.0104,16389.0104,6.029,1.81891991163538e-05,1.2463145624577203e-05,42.47036393115346,5.087349805464259,47.557713736617714,0.2981029734855931,0.2042586232579102,0.5023615967435034,48.06007533336122,spark,390,False,False,False,False
39,8,16,4.7641,268.3062,175.6898,612.9968,89.4354,87.8449,102.16613333333332,3,1730077069.1759405,1730077820.1661985,1056.9928,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,261.6411451398136,26.917509986684426,16911.8848,8455.9424,9.153,1.81891991163538e-05,1.2463145624577203e-05,29.95988738129161,3.0822582104007994,33.04214559169242,0.3076136400600372,0.1053876415242368,0.413001281584274,33.45514687327669,spark,390,False,False,False,False
40,8,24,4.4221,194.6011,128.0705,448.1595,64.86703333333334,64.03525,74.69324999999999,3,1730058883.0060005,1730059427.5665207,770.8311,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,320.0247058823529,29.92143382352941,18499.9464,6166.6488,9.37,1.81891991163538e-05,1.2463145624577203e-05,26.72420790676765,2.498640272674908,29.222848179442558,0.3364992087114726,0.0768558420100242,0.4133550507214969,29.63620323016405,spark,390,False,False,False,False
41,8,32,4.5013,166.4974,107.4509,381.8164,55.49913333333333,53.72545,63.636066666666665,3,1730044384.70272,1730044848.9094782,655.7647,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,322.9689439655172,31.73407327586207,20984.4704,5246.1176,9.105,1.81891991163538e-05,1.2463145624577203e-05,22.944093536960278,2.2544258794984016,25.19851941645868,0.3816907104568324,0.0653831276124574,0.4470738380692898,25.645593254527967,spark,390,False,False,False,False
42,8,48,4.5434,132.2271,84.193,302.5472,44.075700000000005,42.0965,50.42453333333333,3,1730031524.6774726,1730031892.429678,518.9673,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,322.1439673913044,34.69600543478261,24910.4304,4151.7384,8.777,1.81891991163538e-05,1.2463145624577203e-05,18.111403371571605,1.9506599949714,20.062063366543004,0.4531007786196728,0.0517437202743491,0.5048444988940219,20.566907865437027,spark,390,False,False,False,False
43,8,64,4.7584,127.5771,82.1457,298.04,42.5257,41.07285,49.673333333333325,3,1730019721.8958402,1730020080.5364351,507.7628,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,322.53410614525137,35.25354748603352,32496.8192,4062.1024,9.018,1.81891991163538e-05,1.2463145624577203e-05,17.74183892344609,1.939214331322812,19.6810532547689,0.5910911150769492,0.0506265737531445,0.6417176888300938,20.322770943599,spark,390,False,False,False,False
44,8,80,4.7698,127.8345,83.391,299.7761,42.6115,41.6955,49.96268333333333,3,1730008967.768907,1730009327.1061249,511.0016,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,321.05144846796657,35.3308635097493,40880.128,4088.0128,9.3,1.81891991163538e-05,1.2463145624577203e-05,17.772928750356915,1.9558638431435464,19.72879259350046,0.74357678809403,0.0509494988415356,0.7945262869355656,20.523318880436022,spark,390,False,False,False,False
45,8,92,4.4582,130.8117,82.5917,302.9383,43.6039,41.29585,50.48971666666667,3,1729997964.9359276,1729998329.5896802,516.3417000000001,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,319.1973901098901,35.49412087912088,47503.436400000006,4130.7336000000005,9.231,1.81891991163538e-05,1.2463145624577203e-05,17.85494999653125,1.9854352607625,19.84038525729375,0.8640494633906489,0.051481934393134,0.915531397783783,20.75591665507753,spark,390,False,False,False,False
46,12,8,4.4187,467.2431,307.8217,1079.0096,155.7477,153.91084999999998,179.83493333333334,3,1730104663.6929789,1730105972.639321,1854.0744,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,191.67044308632543,23.324873949579832,14832.5952,22248.8928,7.174,1.81891991163538e-05,1.2463145624577203e-05,38.49855335765974,4.684988931257143,43.18354228891688,0.2697930275050735,0.2772911909520072,0.5470842184570808,43.73062650737396,spark,390,False,False,False,False
47,12,16,4.4548,240.9112,158.4026,574.4277999999999,80.30373333333334,79.2013,95.73796666666664,3,1730075633.3934717,1730076325.2748594,973.7416,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,266.93555716353114,27.28604920405209,15579.8656,11684.8992,9.221,1.81891991163538e-05,1.2463145624577203e-05,28.15867779067506,2.878369131043511,31.03704692171857,0.2833852776044309,0.1456306003381056,0.4290158779425366,31.466062799661103,spark,390,False,False,False,False
48,12,24,4.7343,190.9857,123.4648,440.0149,63.6619,61.7324,73.33581666666667,3,1730057788.0928493,1730058321.09963,754.4654,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,322.3516135084428,30.17005628517824,18107.1696,9053.5848,10.91,1.81891991163538e-05,1.2463145624577203e-05,26.34700672784837,2.4659118881821143,28.812918616030487,0.3293549132879884,0.1128361457868586,0.442191059074847,29.25510967510533,spark,390,False,False,False,False
49,12,32,4.7125,162.6677,104.7963,375.7166,54.222566666666665,52.39815,62.619433333333326,3,1730043455.4740517,1730043907.8412356,643.1805999999999,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,323.0452759381899,32.1535761589404,20581.7792,7718.167199999999,10.89,1.81891991163538e-05,1.2463145624577203e-05,22.509115893884804,2.240393610655739,24.749509504540544,0.374366080037629,0.0961926417684352,0.4705587218060643,25.22006822634661,spark,390,False,False,False,False
50,12,48,4.7946,129.3924,83.8116,299.76460000000003,43.1308,41.9058,49.96076666666667,3,1730030782.8385744,1730031144.852699,512.9686,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,322.67060773480665,35.22588397790055,24622.4928,6155.6232,10.7,1.81891991163538e-05,1.2463145624577203e-05,17.931321407011236,1.957558675356492,19.888880082367727,0.4478634242801877,0.0767184283516259,0.5245818526318137,20.413461934999543,spark,390,False,False,False,False
51,12,64,4.8423,123.1104,79.5315,289.132,41.0368,39.76575,48.18866666666667,3,1730019005.0230489,1730019350.1401489,491.7739,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,323.1620289855072,36.080260869565215,31473.5296,5901.2868,10.72,1.81891991163538e-05,1.2463145624577203e-05,17.216620560329225,1.92219414842471,19.138814708753934,0.5724782967888551,0.0735485967607952,0.6460268935496503,19.784841602303583,spark,390,False,False,False,False
52,12,80,4.7498,124.5446,80.7152,288.6843,41.51486666666666,40.3576,48.11405,3,1730008243.6382473,1730008592.118338,493.9441,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,322.7943965517241,35.90379310344828,39515.528,5927.3292,11.52,1.81891991163538e-05,1.2463145624577203e-05,17.272925333059984,1.921233900199138,19.19415923325912,0.7187558069798538,0.0738731669844087,0.7926289739642625,19.986788207223384,spark,390,False,False,False,False
53,12,92,4.796,122.4429,78.8874,282.1171,40.8143,39.4437,47.01951666666667,3,1729997247.5626318,1729997589.307075,483.4474,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,321.6534502923976,36.46754385964912,44477.1608,5801.3688,11.77,1.81891991163538e-05,1.2463145624577203e-05,16.846106793196295,1.909931753527777,18.75603854672407,0.8090039339212858,0.0723033041762787,0.8813072380975645,19.63734578482164,spark,390,False,False,False,False
54,16,8,4.3119,441.309,287.9411,1017.4894,147.10299999999998,143.97055,169.58156666666667,3,1730102098.568985,1730103337.4171405,1746.7395,337928.79510455567,40952.43456179321,337928.79510455567,40952.43456179321,337928.79510455567,40952.43456179321,193.46261712439417,23.44507269789984,13973.916,27947.832,9.094,1.81891991163538e-05,1.2463145624577203e-05,36.60895280299353,4.436513744194264,41.04546654718779,0.2541743405592022,0.3483179001072187,0.6024922406664209,41.647958787854215,spark,390,False,False,False,False
55,16,16,4.6199,235.514,158.0039,557.0523000000001,78.50466666666667,79.00195,92.84205,3,1730074270.9992857,1730074940.7048066,950.5702,256475.9703707612,25995.62632500298,256475.9703707612,25995.62632500298,256475.9703707612,25995.62632500298,269.81276119402986,27.347402985074623,15209.1232,15209.1232,9.349,1.81891991163538e-05,1.2463145624577203e-05,27.7848967901658,2.8161928518753228,30.60108964204112,0.276641770269956,0.1895535172637356,0.4661952875336917,31.067284929574807,spark,390,False,False,False,False
56,16,24,4.7338,189.1604,120.7582,430.7025,63.05346666666667,60.3791,71.78375,3,1730056713.98741,1730057240.4525542,740.6211000000001,239059.10076315404,22372.54420235932,239059.10076315404,22372.54420235932,239059.10076315404,22372.54420235932,322.7819201520913,30.207813688212923,17774.9064,11849.9376,12.5,1.81891991163538e-05,1.2463145624577203e-05,25.898069249341688,2.4236922885889265,28.321761537930616,0.3233113117841514,0.1476874979509528,0.4709988097351043,28.79276034766572,spark,390,False,False,False,False
57,16,32,4.9176,159.6664,102.4877,369.7517,53.22213333333334,51.24385,61.625283333333336,3,1730042540.9691572,1730042987.044536,631.9058,205010.0912963632,20476.12819296861,205010.0912963632,20476.12819296861,205010.0912963632,20476.12819296861,324.4314125560538,32.403766816143495,20220.9856,10110.4928,13.25,1.81891991163538e-05,1.2463145624577203e-05,22.209426557106013,2.2182472209049324,24.427673778010945,0.3678035334073228,0.1260085441026393,0.4938120775099621,24.921485855520903,spark,390,False,False,False,False
58,16,48,4.7008,128.1915,84.1792,296.2472,42.7305,42.0896,49.37453333333334,3,1730030047.243708,1730030408.1811447,508.6179,164075.3583220471,17981.079857127424,164075.3583220471,17981.079857127424,164075.3583220471,17981.079857127424,322.5906094182825,35.352825484764544,24413.6592,8137.8864,12.83,1.81891991163538e-05,1.2463145624577203e-05,17.774830484888437,1.947950317855471,19.72278080274391,0.4440649083476027,0.1014236632794663,0.5454885716270691,20.268269374370977,spark,390,False,False,False,False
59,16,64,4.7716,122.9552,80.5841,290.4762,40.98506666666667,40.29205,48.4127,3,1730018293.2071116,1730018639.5270388,494.0155,159811.17294697976,17806.36036036127,159811.17294697976,17806.36036036127,159811.17294697976,17806.36036036127,323.49424855491327,36.04413294797688,31616.992,7904.248,12.51,1.81891991163538e-05,1.2463145624577203e-05,17.31287706925614,1.9290223723724709,19.24189944162861,0.5750877629481651,0.0985117938767731,0.6735995568249382,19.91549899845355,spark,390,False,False,False,False
60,16,80,4.9292,120.7738,77.7377,280.3238,40.25793333333333,38.86885,46.72063333333333,3,1730007542.5217297,1730007881.1315808,478.8353,154155.15981091125,17582.13804648225,154155.15981091125,17582.13804648225,154155.15981091125,17582.13804648225,321.93775147928994,36.71855029585799,38306.824,7661.3648,13.87,1.81891991163538e-05,1.2463145624577203e-05,16.70014231284872,1.904731621702244,18.60487393455096,0.6967704492511205,0.0954847051854098,0.7922551544365304,19.39712908898749,spark,390,False,False,False,False
61,16,92,4.7752,118.4151,77.4789,274.9587,39.4717,38.73945,45.82645,3,1729996559.9073155,1729996891.7411432,470.8527,152188.4140369699,17513.536364222895,152188.4140369699,17513.536364222895,152188.4140369699,17513.536364222895,323.21873493975903,37.195361445783135,43318.4484,7533.6432,12.81,1.81891991163538e-05,1.2463145624577203e-05,16.487078187338405,1.8972997727908136,18.384377960129218,0.7879278833590976,0.0938928922852058,0.8818207756443034,19.26619873577352,spark,390,False,False,False,False
62,24,8,4.6082,430.8801,280.1186,992.7698,143.6267,140.0593,165.46163333333334,3,1730099652.9522722,1730100860.6233048,1703.7685,328402.7605712997,40211.84203303808,328402.7605712997,40211.84203303808,328402.7605712997,40211.84203303808,192.75081125827816,23.601705298013247,13630.148,40890.444,11.65,1.81891991163538e-05,1.2463145624577203e-05,35.57696572855747,4.356282886912459,39.93324861546993,0.2479214759573714,0.5096235582256192,0.7575450341829907,40.69079364965292,spark,390,False,False,False,False
63,24,16,4.5679,235.7585,155.8904,558.1453,78.58616666666666,77.9452,93.02421666666667,3,1730072915.573587,1730073585.6892245,949.7942,256076.608476009,26065.032118205967,256076.608476009,26065.032118205967,256076.608476009,26065.032118205967,269.6127313432836,27.442820895522384,15196.7072,22795.0608,11.96,1.81891991163538e-05,1.2463145624577203e-05,27.741632584900973,2.823711812805646,30.565344397706617,0.2764159331737274,0.2840981622714913,0.5605140954452188,31.125858493151835,spark,390,False,False,False,False
64,24,24,4.4597,168.0191,110.373,394.8684,56.00636666666667,55.1865,65.8114,3,1730055722.8337822,1730056198.27727,673.2605000000001,218143.88424379204,20640.526211134456,218143.88424379204,20640.526211134456,218143.88424379204,20640.526211134456,324.01111344537816,30.657563025210084,16158.252000000002,16158.252000000002,14.01,1.81891991163538e-05,1.2463145624577203e-05,23.632254126410803,2.2360570062062326,25.86831113261704,0.293905663000222,0.2013826477146158,0.4952883107148379,26.363599443331875,spark,390,False,False,False,False
65,24,32,4.5721,149.276,97.2055,350.1256,49.75866666666667,48.60275,58.35426666666666,3,1730041658.959178,1730042083.882226,596.6071,193945.66925949763,19496.0928506816,193945.66925949763,19496.0928506816,193945.66925949763,19496.0928506816,325.0810613207547,32.67827830188679,19091.4272,14318.5704,14.4,1.81891991163538e-05,1.2463145624577203e-05,21.010780836445576,2.112076725490507,23.122857561936083,0.3472577707561728,0.1784544280309606,0.5257121987871335,23.648569760723216,spark,390,False,False,False,False
66,24,48,4.482,122.8249,78.3373,288.745,40.941633333333336,39.16865,48.12416666666667,3,1730029322.253067,1730029668.7080824,489.9072,157629.2652117579,17508.69035674928,157629.2652117579,17508.69035674928,157629.2652117579,17508.69035674928,321.7533141210374,35.73878962536023,23515.5456,11757.7728,17.49,1.81891991163538e-05,1.2463145624577203e-05,17.076503731273775,1.8967747886478388,18.97327851992161,0.4277289412480974,0.1465388346270928,0.5742677758751903,19.547546295796803,spark,390,True,False,False,False
67,24,64,4.6352,113.2813,75.0272,266.70739999999995,37.76043333333333,37.5136,44.45123333333333,3,1730017607.704836,1730017927.3320544,455.01589999999993,147488.967579975,16970.088156190624,147488.967579975,16970.088156190624,147488.967579975,16970.088156190624,324.14025000000004,37.29559375,29121.0176,10920.3816,15.65,1.81891991163538e-05,1.2463145624577203e-05,15.977971487830624,1.838426216920651,17.816397704751274,0.5296879875972433,0.1361023061567534,0.6657902937539968,18.48218799850527,spark,390,False,False,False,False
68,24,80,4.7008,115.2519,74.52449999999999,270.0805,38.4173,37.26225,45.01341666666666,3,1730006867.7885027,1730007190.508353,459.8569,148516.7369442941,17250.656024572756,148516.7369442941,17250.656024572756,148516.7369442941,17250.656024572756,322.96294117647057,37.5130959752322,36788.552,11036.5656,16.52,1.81891991163538e-05,1.2463145624577203e-05,16.089313168965194,1.868821069328715,17.95813423829391,0.6691542975303358,0.1375503242679992,0.8067046217983351,18.764838860092244,spark,390,False,False,False,False
69,24,92,4.5626,116.7349,74.7147,268.6257,38.91163333333333,37.35735,44.77095,3,1729995885.657753,1729996210.698511,460.0753,148478.88413897538,17249.270553067694,148478.88413897538,17249.270553067694,148478.88413897538,17249.270553067694,322.72735384615385,37.49227692307692,42326.9276,11041.8072,16.64,1.81891991163538e-05,1.2463145624577203e-05,16.085212448388997,1.8686709765823333,17.95388342497133,0.7698929140998912,0.137615651092105,0.9075085651919964,18.861391990163327,spark,390,False,False,False,False
70,32,8,4.4573,451.8428,287.3824,1044.2537,150.61426666666668,143.69119999999998,174.04228333333333,3,1730097183.4530506,1730098443.292952,1783.4789,346843.4320731611,42660.956833944445,346843.4320731611,42660.956833944445,346843.4320731611,42660.956833944445,194.47576984126985,23.920079365079363,14267.8312,57071.3248,14.55,1.81891991163538e-05,1.2463145624577203e-05,37.57470514125912,4.621603657010648,42.19630879826977,0.2595204226553251,0.7112882319699445,0.9708086546252696,43.16711745289504,spark,390,False,False,False,False
71,32,16,4.6508,226.8048,148.951,537.1098,75.6016,74.4755,89.5183,3,1730071585.6560173,1730072228.0532603,912.8656,249778.55521455675,26365.219574270603,249778.55521455675,26365.219574270603,249778.55521455675,26365.219574270603,273.62029548989113,28.88181959564541,14605.8496,29211.6992,15.63,1.81891991163538e-05,1.2463145624577203e-05,27.05934348157698,2.856232120545982,29.915575602122964,0.2656687066379165,0.3640696610709454,0.6297383677088619,30.545313969831824,spark,390,False,False,False,False
72,32,24,4.5264,165.0405,109.5337,398.5185,55.0135,54.766850000000005,66.41975000000001,3,1730054760.4912071,1730055233.6703565,673.0927,218417.89809609723,21824.027562080337,218417.89809609723,21824.027562080337,218417.89809609723,21824.027562080337,324.49898520084565,32.42350951374207,16154.2248,21538.9664,15.52,1.81891991163538e-05,1.2463145624577203e-05,23.66193896041053,2.3642696525587032,26.026208612969235,0.2938324114575406,0.2684432748460754,0.562275686303616,26.58848429927285,spark,390,False,False,False,False
73,32,32,4.7585,152.5492,96.443,351.6269,50.84973333333334,48.221500000000006,58.60448333333333,3,1730040812.715582,1730041236.2015522,600.6191,194920.1802369456,20796.613825413715,194920.1802369456,20796.613825413715,194920.1802369456,20796.613825413715,324.5321040189125,34.625295508274235,19219.8112,19219.8112,19.32,1.81891991163538e-05,1.2463145624577203e-05,21.11635285900244,2.2529664977531523,23.369319356755597,0.3495929728955268,0.2395393058624799,0.5891322787580068,23.9584516355136,spark,390,False,False,False,False
74,32,48,4.4926,125.3467,80.1916,296.4214,41.78223333333333,40.0958,49.40356666666667,3,1730028617.2530138,1730028967.843999,501.9597,162672.56109408857,18897.09038372572,162672.56109408857,18897.09038372572,162672.56109408857,18897.09038372572,324.07494285714284,37.64662857142857,24094.0656,16062.7104,18.52,1.81891991163538e-05,1.2463145624577203e-05,17.622860785192927,2.0471847915702863,19.67004557676321,0.4382517567208904,0.2001918988406107,0.6384436555615012,20.30848923232472,spark,390,False,False,False,False
75,32,64,4.8942,120.0546,76.58160000000001,282.6078,40.0182,38.2908,47.1013,3,1730016933.6085212,1730017270.16511,479.244,155272.1748307143,18494.91027928572,155272.1748307143,18494.91027928572,155272.1748307143,18494.91027928572,323.9939880952381,38.59184523809524,30671.616,15335.808,19.87,1.81891991163538e-05,1.2463145624577203e-05,16.82115227332738,2.003615280255953,18.82476755358333,0.5578921306443431,0.191132408374556,0.7490245390188992,19.573792092602236,spark,390,False,False,False,False
76,32,80,4.586,116.9518,74.83080000000001,278.0324,38.98393333333333,37.415400000000005,46.33873333333333,3,1730006198.8362837,1730006527.5699737,469.815,151854.17550364742,18483.19326428572,151854.17550364742,18483.19326428572,151854.17550364742,18483.19326428572,323.2212158054712,39.34142857142857,37585.2,15034.08,19.25,1.81891991163538e-05,1.2463145624577203e-05,16.450869012895136,2.002345936964286,18.453214949859422,0.6836446866279807,0.1873719283715436,0.8710166149995244,19.324231564858948,spark,390,False,False,False,False
77,32,92,4.9471,114.7818,73.1868,270.7383,38.2606,36.5934,45.12305,3,1729995223.1093383,1729995545.5747058,458.7069,148702.40621530433,18231.832826068327,148702.40621530433,18231.832826068327,148702.40621530433,18231.832826068327,324.1773913043478,39.746149068322985,42201.0348,14678.6208,19.31,1.81891991163538e-05,1.2463145624577203e-05,16.109427339991303,1.9751152228240687,18.08454256281537,0.767603024893376,0.1829417885983479,0.950544813491724,19.035087376307096,spark,390,False,False,False,False
78,40,8,4.7602,447.37,288.8917,1037.149,149.1233333333333,144.44585,172.85816666666668,3,1730094651.7481716,1730095906.7563615,1773.4107,345305.0824324234,42729.68028306938,345305.0824324234,42729.68028306938,345305.0824324234,42729.68028306938,194.7124162679426,24.0946331738437,14187.2856,70936.428,17.73,1.81891991163538e-05,1.2463145624577203e-05,37.40805059684587,4.629048697332515,42.03709929417838,0.2580553626989789,0.8840910322513358,1.1421463949503148,43.1792456891287,spark,390,False,False,False,False
79,40,16,4.5001,228.0911,150.4116,544.2144999999999,76.03036666666667,75.2058,90.70241666666664,3,1730070280.7561798,1730070929.4726868,922.7172,254436.0547399507,26513.68871482281,254436.0547399507,26513.68871482281,254436.0547399507,26513.68871482281,275.74651771956854,28.734360554699546,14763.4752,36908.688,18.31,1.81891991163538e-05,1.2463145624577203e-05,27.56390593016132,2.872316277439137,30.43622220760046,0.2685357900621512,0.4599983533560851,0.7285341434182364,31.164756351018696,spark,390,False,False,False,False
80,40,24,4.5458,167.2801,109.2973,405.1621,55.76003333333333,54.64865,67.52701666666667,3,1730053793.2684507,1730054272.0665476,681.7395,221437.0478179393,22026.03340638076,221437.0478179393,22026.03340638076,221437.0478179393,22026.03340638076,324.811820083682,32.30857740585774,16361.748,27269.58,18.01,1.81891991163538e-05,1.2463145624577203e-05,23.98901351361009,2.3861536190245825,26.375167132634672,0.2976070922636035,0.339864746661058,0.6374718389246615,27.012638971559333,spark,390,False,False,False,False
