,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
525,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.1552812180205199,0.0154542485681456,0.1707354665886656,0.0282433153063165,0.0193521742948535,0.04759548960117,0.2183309561898356,convexHull,60,True,False,False,True,11.0299009370052,6.734273113549377,-0.0,-0.0
588,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.1758954208210246,0.0172816034041358,0.1931770242251604,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.2729948441835678,convexHull,70,False,True,False,False,-0.0,-4.33250574254178,-10.619680529856629,-10.619680529856629
596,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.1759480882696897,0.0169920923489775,0.1929401806186672,0.0490951221461187,0.0196231729333143,0.068718295079433,0.2616584756981003,convexHull,70,False,False,True,False,4.152594353703127,-0.0,-6.026093922089365,-6.026093922089365
603,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.1811614210239399,0.0180299566628366,0.1991913776867765,0.0282433153063165,0.0193521742948535,0.04759548960117,0.2467868672879466,convexHull,70,True,False,False,True,9.60017284355684,5.683595140756095,-0.0,-0.0
666,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.201023338081171,0.0197504038904409,0.220773741971612,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.3005915619300193,convexHull,80,False,True,False,False,-0.0,-3.9313152181147704,-9.209608946908471,-9.209608946908471
674,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.2010835294510739,0.0194195341131172,0.2205030635641912,0.0490951221461187,0.0196231729333143,0.068718295079433,0.2892213586436242,convexHull,80,False,False,True,False,3.7826089373201346,-0.0,-5.078636518470342,-5.078636518470342
681,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2070416240273599,0.0206056647575275,0.2276472887848874,0.0282433153063165,0.0193521742948535,0.04759548960117,0.2752427783860575,convexHull,80,True,False,False,True,8.432965776285913,4.833177025072683,-0.0,-0.0
744,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.2261512553413174,0.022219204376746,0.2483704597180635,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.3281882796764708,convexHull,90,False,True,False,False,-0.0,-3.599938567055721,-8.063778686005502,-8.063778686005502
752,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.2262189706324582,0.0218469758772568,0.248065946509715,0.0490951221461187,0.0196231729333143,0.068718295079433,0.3167842415891481,convexHull,90,False,False,True,False,3.474846237216287,-0.0,-4.308728538541104,-4.308728538541104
759,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2329218270307798,0.0231813728522184,0.2561031998829983,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3036986894841684,convexHull,90,True,False,False,True,7.4620550790065785,4.130745910634955,-0.0,-0.0
822,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.2512791726014637,0.0246880048630512,0.275967177464515,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.3557849974229223,convexHull,100,False,True,False,False,-0.0,-3.321611267614536,-7.1142765444819736,-7.1142765444819736
830,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.2513544118138424,0.0242744176413965,0.275628829455239,0.0490951221461187,0.0196231729333143,0.068718295079433,0.344347124534672,convexHull,100,False,False,True,False,3.214827204940882,-0.0,-3.6707376417543562,-3.6707376417543562
837,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2588020300341999,0.0257570809469094,0.2845591109811093,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3321546005822794,convexHull,100,True,False,False,True,6.641763146789854,3.54076543222736,-0.0,-0.0
900,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.2764070898616101,0.0271568053493563,0.3035638952109664,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.3833817151693738,convexHull,110,False,True,False,False,-0.0,-3.084538586875444,-6.314625545127103,-6.314625545127103
908,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.2764898529952266,0.0267018594055361,0.3031917124007628,0.0490951221461187,0.0196231729333143,0.068718295079433,0.3719100074801958,convexHull,110,False,False,True,False,2.992241735918448,-0.0,-3.133434948180394,-3.133434948180394
915,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2846822330376198,0.0283327890416003,0.3130150220792202,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3606105116803903,convexHull,110,True,False,False,True,5.939564300536195,3.038233866403068,-0.0,-0.0
978,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.3015350071217565,0.0296256058356614,0.3311606129574179,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.4109784329158252,convexHull,120,False,True,False,False,-0.0,-2.88018105004422,-5.631945820675098,-5.631945820675098
986,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.3016252941766109,0.0291293011696758,0.3307545953462867,0.0490951221461187,0.0196231729333143,0.068718295079433,0.3994728904257197,convexHull,120,False,False,True,False,2.799548971092117,-0.0,-2.674727768307806,-2.674727768307806
993,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3105624360410398,0.0309084971362913,0.3414709331773312,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3890664227785013,convexHull,120,True,False,False,True,5.331669105325494,2.6050497785039206,-0.0,-0.0
1056,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.3266629243819028,0.0320944063219665,0.3587573307038694,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.4385751506622768,convexHull,130,False,True,False,False,-0.0,-2.7022038926470584,-5.042321111350711,-5.042321111350711
1064,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.3267607353579951,0.0315567429338154,0.3583174782918106,0.0490951221461187,0.0196231729333143,0.068718295079433,0.4270357733712436,convexHull,130,False,False,True,False,2.631106042740454,-0.0,-2.2785462531551315,-2.2785462531551315
1071,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3364426390444598,0.0334842052309822,0.3699268442754421,0.0282433153063165,0.0193521742948535,0.04759548960117,0.4175223338766122,convexHull,130,True,False,False,True,4.8002757917026315,2.2277851383567566,-0.0,-0.0
1134,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.3517908416420492,0.0345632068082717,0.3863540484503209,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.4661718684087282,convexHull,140,False,True,False,False,-0.0,-2.5458086888616807,-4.527939122938525,-4.527939122938525
1142,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.3518961765393794,0.0339841846979551,0.3858803612373345,0.0490951221461187,0.0196231729333143,0.068718295079433,0.4545986563167675,convexHull,140,False,False,True,False,2.482606282413765,-0.0,-1.9329219393948174,-1.9329219393948174
1149,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3623228420478798,0.0360599133256732,0.398382755373553,0.0282433153063165,0.0193521742948535,0.04759548960117,0.4459782449747231,convexHull,140,True,False,False,True,4.3317979488843426,1.8962685485892912,-0.0,-0.0
1212,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.3769187589021956,0.0370320072945768,0.4139507661967724,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.4937685861551798,convexHull,150,False,True,False,False,-0.0,-2.4072942256338523,-4.075260989298931,-4.075260989298931
