,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
1617,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.5176040600683998,0.0515141618938188,0.5691182219622186,0.0282433153063165,0.0193521742948535,0.04759548960117,0.6167137115633887,convexHull,200,True,False,False,True,2.3804371273795857,0.5261885409470858,-0.0,-0.0
1695,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.5434842630718197,0.0540898699885098,0.5975741330603296,0.0282433153063165,0.0193521742948535,0.04759548960117,0.6451696226614997,convexHull,210,True,False,False,True,2.1504957588913793,0.3658798729583128,-0.0,-0.0
1773,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.5693644660752397,0.0566655780832007,0.6260300441584404,0.0282433153063165,0.0193521742948535,0.04759548960117,0.6736255337596105,convexHull,220,True,False,False,True,1.9390292942340428,0.21866128879192331,-0.0,-0.0
1851,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.5952446690786597,0.0592412861778917,0.6544859552565514,0.0282433153063165,0.0193521742948535,0.04759548960117,0.7020814448577215,convexHull,230,True,False,False,True,1.743897146266643,0.08299236455279209,-0.0,-0.0
1922,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.6032505883532219,0.0582586023393516,0.6615091906925735,0.0490951221461187,0.0196231729333143,0.068718295079433,0.7302274857720066,convexHull,240,True,False,True,False,1.6050307779212447,-0.0,0.04241674724770998,-0.0
2000,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.6283860295346061,0.0606860441034912,0.6890720736380974,0.0490951221461187,0.0196231729333143,0.068718295079433,0.7577903687175305,convexHull,250,True,False,True,False,1.551882537715394,-0.0,0.1584860352031762,-0.0
2078,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.6535214707159903,0.0631134858676309,0.7166349565836212,0.0490951221461187,0.0196231729333143,0.068718295079433,0.7853532516630543,convexHull,260,True,False,True,False,1.5024133574198295,-0.0,0.26616657266931776,-0.0
2156,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.6786569118973745,0.0655409276317705,0.7441978395291451,0.0490951221461187,0.0196231729333143,0.068718295079433,0.8129161346085781,convexHull,270,True,False,True,False,1.456254005427659,-0.0,0.3663360703306692,-0.0
2234,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.7037923530787589,0.0679683693959102,0.7717607224746691,0.0490951221461187,0.0196231729333143,0.068718295079433,0.8404790175541021,convexHull,280,True,False,True,False,1.4130830590266759,-0.0,0.45975391954067657,-0.0
2312,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.7289277942601431,0.0703958111600498,0.799323605420193,0.0490951221461187,0.0196231729333143,0.068718295079433,0.868041900499626,convexHull,290,True,False,True,False,1.3726194090315276,-0.0,0.5470804797821945,-0.0
2390,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.7540632354415273,0.0728232529241895,0.8268864883657169,0.0490951221461187,0.0196231729333143,0.068718295079433,0.8956047834451499,convexHull,300,True,False,True,False,1.3346161316724998,-0.0,0.6288927123471821,-0.0
