mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 03:34:48.059093,2025-02-17 03:34:49.227020,0 days 00:00:01.167927
IVF,64,2025-02-17 03:34:49.227067,2025-02-17 03:34:50.288058,0 days 00:00:01.060991
IVF,64,2025-02-17 03:34:50.288108,2025-02-17 03:34:51.424268,0 days 00:00:01.136160
IVF,64,2025-02-17 03:34:51.424324,2025-02-17 03:34:52.500205,0 days 00:00:01.075881
IVF,64,2025-02-17 03:34:52.500254,2025-02-17 03:34:53.656408,0 days 00:00:01.156154
IVF,64,2025-02-17 03:34:53.656457,2025-02-17 03:34:54.774600,0 days 00:00:01.118143
IVF,64,2025-02-17 03:34:54.774663,2025-02-17 03:34:55.893896,0 days 00:00:01.119233
IVF,64,2025-02-17 03:34:55.893954,2025-02-17 03:34:57.003485,0 days 00:00:01.109531
IVF,64,2025-02-17 03:34:57.003539,2025-02-17 03:34:58.120045,0 days 00:00:01.116506
IVF,64,2025-02-17 03:34:58.120105,2025-02-17 03:34:59.229491,0 days 00:00:01.109386
IVF,64,2025-02-17 03:34:59.229542,2025-02-17 03:35:00.373354,0 days 00:00:01.143812
IVF,64,2025-02-17 03:35:00.373404,2025-02-17 03:35:01.439678,0 days 00:00:01.066274
IVF,64,2025-02-17 03:35:01.439729,2025-02-17 03:35:02.579663,0 days 00:00:01.139934
IVF,64,2025-02-17 03:35:02.579713,2025-02-17 03:35:03.708248,0 days 00:00:01.128535
IVF,64,2025-02-17 03:35:03.708323,2025-02-17 03:35:04.836459,0 days 00:00:01.128136
IVF,64,2025-02-17 03:35:04.836520,2025-02-17 03:35:05.952063,0 days 00:00:01.115543
IVF,64,2025-02-17 03:35:05.952129,2025-02-17 03:35:07.062634,0 days 00:00:01.110505
IVF,64,2025-02-17 03:35:07.062697,2025-02-17 03:35:08.159583,0 days 00:00:01.096886
IVF,64,2025-02-17 03:35:08.159642,2025-02-17 03:35:09.261927,0 days 00:00:01.102285
IVF,64,2025-02-17 03:35:09.261986,2025-02-17 03:35:10.360248,0 days 00:00:01.098262
IVF,64,2025-02-17 03:35:10.360305,2025-02-17 03:35:11.477387,0 days 00:00:01.117082
